@relation 'features-weka.filters.unsupervised.attribute.Remove-R22,25'

@attribute Gender {Male,Female,Unknown,Combo}
@attribute Polarity numeric
@attribute Subjectivity numeric
@attribute WordCount numeric
@attribute FleschReading numeric
@attribute OT numeric
@attribute NT numeric
@attribute BoM numeric
@attribute DC numeric
@attribute PoGP numeric
@attribute AllScriptureCount numeric
@attribute StoryNames numeric
@attribute TalkingSpeed numeric
@attribute AuthorityMentions numeric
@attribute WeToYouRatio numeric
@attribute WordQuantity numeric
@attribute FirstPersonPronoun numeric
@attribute PercentInItalics numeric
@attribute PercentInQuotes numeric
@attribute DaysElapsed numeric
@attribute NameSearchResults numeric
@attribute MonthGiven numeric
@attribute YearGiven numeric
@attribute PopularByAbsolute {y,n}

@data
Male,0.17,0.53,4453,6.78,0,1,3,8,1,15,9,0.4453,3,168.091,1322,78,0.035257,0,12687,123000,3,1983,n
Male,0.15,0.48,3105,10.7,0,2,0,3,0,2,6,0.3105,1,0.2,1036,6,0.0438,0,13714,63800,5,1980,n
Male,0.17,0.57,3325,8.73,1,2,1,3,0,6,6,0.3325,8,76.235,968,65,0.093233,0,15121,63800,7,1976,y
Male,0.19,0.5,3820,4.82,3,4,1,0,0,8,10,2.36037,4,30.316,1067,84,0.05288,0,757,63800,11,2015,y
Female,0.22,0.48,4533,5.21,0,0,2,0,0,4,8,3.019796,2,305.951,1128,92,0.027355,0,3655,63800,11,2007,n
Female,0.2,0.46,1781,3.65,0,0,1,2,0,3,12,0.1781,6,26.133,712,29,0.153285,0,11691,63800,11,1985,n
Female,0.29,0.51,999,7.17,0,1,1,0,0,2,3,2.59927,0,13.474,433,8,0.019019,0,3142,63800,4,2009,n
Female,0.23,0.5,898,7.56,0,0,0,2,0,0,1,2.657318,0,13,397,18,0.022272,0,3030,63800,8,2009,n
Male,0.23,0.56,4800,5.99,0,1,1,0,0,3,5,0.48,17,224.72,1126,146,0.272708,0,15641,63800,2,1975,n
Male,0.24,0.57,3991,6,0,4,1,6,0,16,9,0.3991,11,4.122,1096,34,0.114508,0,14911,63800,2,1977,y
Female,0.2,0.5,3450,6.78,0,0,4,5,0,4,11,2.319779,5,38.521,1067,61,0.032174,0,3809,63800,6,2007,n
Male,0.06,0.47,4372,5.61,0,0,3,2,0,6,18,3.271619,10,18.615,1324,70,0.144785,0,4642,63800,3,2005,n
Male,0.14,0.52,5188,5.61,1,1,8,2,4,14,10,2.866121,8,565.786,1267,73,0.123747,0,7134,63800,5,1998,n
Male,0.2,0.6,4020,5.22,7,8,19,0,3,43,16,3.078239,4,216.6,1074,33,0.060945,0,5496,63800,11,2002,n
Male,0.15,0.53,4143,6.39,0,4,3,2,1,12,5,2.35452,3,339.765,1302,46,0.143616,0,5769,63800,2,2002,n
Male,0.11,0.47,3089,4.82,1,3,2,7,1,7,8,0.3089,1,91.848,927,31,0.04597,0,10431,63800,5,1989,n
Male,0.19,0.49,3828,6.39,3,10,5,2,2,25,9,0.3828,2,94.065,1271,85,0.024556,0,13343,63800,5,1981,n
Male,0.14,0.49,4389,4.43,14,11,1,2,1,41,22,2.398968,8,161.333,1397,77,0.039189,0,12265,63800,5,1984,n
Male,0.21,0.5,5316,5.21,3,14,2,3,1,25,16,0.5316,8,102.4,1482,95,0.033672,0,11607,63800,2,1986,n
Male,0.19,0.48,4207,5.22,0,4,5,4,1,14,10,2.223768,18,52.324,1358,50,0.212741,0.003328,2430,772000,4,2011,n
Female,0.14,0.54,3253,5.22,0,2,8,4,0,11,5,2.466262,4,30.769,1082,124,0.112204,0.047648,176,772000,6,2017,n
Female,0.19,0.52,3284,6.4,0,4,1,4,0,5,8,2.219884,5,172.098,1116,34,0,0.002741,911,760000,6,2015,n
Female,0.14,0.54,3253,5.22,0,2,8,5,0,11,5,2.466262,4,30.769,1082,124,0.112204,0.047648,176,42000,6,2017,y
Male,0.23,0.49,1927,6.38,0,0,0,1,0,0,7,2.055119,2,6.881,725,45,0,0,3870,3570000,4,2007,n
Male,0.26,0.54,2431,5.61,0,1,3,0,0,6,6,2.081488,4,15.789,939,31,0.041958,0,3142,3570000,4,2009,n
Male,0.23,0.52,5319,6,0,10,5,3,5,26,16,2.479767,14,121.684,1406,35,0.129536,0,4117,3570000,8,2006,n
Male,0.14,0.54,4046,4.83,4,14,5,0,3,32,3,0.4046,2,96.694,1268,30,0.025952,0,1781,3570000,1,2013,y
Male,0.2,0.53,4061,5.22,2,8,10,1,0,22,14,2.275257,6,2.178,1418,24,0.125585,0,5132,3570000,11,2003,y
Male,0.12,0.53,6374,8.34,1,2,9,0,0,12,7,4.110405,0,2524.571,1322,72,0.053499,0,5020,4040000,3,2004,n
Male,0.22,0.48,4179,4.82,0,2,2,0,0,4,20,0.4179,13,103.5,1075,127,0.458004,0,1051,14000,1,2015,n
Male,0.15,0.47,1004,8.35,1,0,0,0,0,1,5,1.296269,1,9.091,460,24,0.077689,0,839,31200,8,2015,n
Male,0.19,0.51,3506,7.18,2,1,3,0,0,11,11,1.541327,11,141.235,1204,66,0.047633,0,1751,31200,2,2013,n
Male,0.16,0.47,3752,6,0,4,4,1,0,15,14,2.073947,8,113.087,1253,39,0.075959,0.003198,2549,31200,12,2010,n
Male,0.19,0.47,6622,7.17,0,2,6,3,0,10,7,3.368123,27,7.681,1680,66,0.013591,0,5386,31200,3,2003,n
Male,0.21,0.48,4512,6.78,3,0,4,0,0,7,10,3.206829,17,15.82,1265,44,0.02305,0,4187,31200,6,2006,n
Male,0.26,0.53,4498,6.39,3,2,12,1,0,23,21,2.46725,9,84.5,1417,25,0.07181,0,6385,421000,6,2000,n
Male,0.16,0.52,4152,4.44,15,7,9,6,0,34,38,2.422448,31,75.571,1343,39,0.196291,0,1947,421000,7,2012,y
Female,0.2,0.49,3205,4.44,1,0,0,9,0,3,13,2.383727,9,86.7,1132,50,0.128861,0,4962,60700,4,2004,n
Male,0.19,0.53,4898,4.05,2,9,39,0,5,65,15,2.636085,12,303.114,1396,45,0.124541,0.001021,316,26300,1,2017,y
Male,0.19,0.53,4898,4.05,2,9,39,0,5,65,15,2.636085,12,303.114,1396,45,0.124541,0.001021,316,569000,1,2017,n
Male,0.18,0.51,4136,6.39,1,3,3,2,0,8,10,2.562223,5,110.413,1089,90,0.013056,0.009671,2325,23700,7,2011,n
Male,0.19,0.52,4466,5.22,1,1,2,1,1,6,24,3.035727,15,90.613,1506,52,0.070085,0,4089,8590000,9,2006,y
Male,0.13,0.44,4486,6.39,1,0,1,4,0,2,22,2.439524,14,35.042,1486,106,0.14601,0,7358,5290,10,1997,n
Male,0.14,0.46,3448,6.78,0,7,2,2,0,13,8,2.738989,4,13.091,1111,64,0.094838,0,4579,2940000,5,2005,n
Male,0.17,0.54,3744,6.39,1,10,7,0,1,21,13,2.233578,1,342.25,1196,46,0.127938,0,1989,2940000,6,2012,n
Male,0.23,0.48,4529,5.6,0,4,6,1,0,14,21,3.18568,5,165.586,1143,85,0.105542,0,4908,378000,6,2004,n
Unknown,0.19,0.55,4693,5.99,0,0,0,11,0,0,5,0.4693,1,95.559,1327,92,0.08779,0,12706,3920000,2,1983,n
Male,0.2,0.48,5812,4.83,0,1,1,3,0,4,33,3.31078,43,71.115,1528,107,0.139539,0,6966,60200,11,1998,n
Unknown,0.2,0.47,3825,5.22,2,3,6,1,1,13,6,2.421869,5,87.364,1146,100,0.087843,0,3445,8030,6,2008,n
Male,0.19,0.48,4738,4.83,0,2,1,4,0,3,28,2.359469,13,89.653,1529,75,0.085479,0,904,2500000,6,2015,y
Male,0.1,0.43,5510,6,10,1,0,0,0,14,3,0.551,24,114.568,1459,76,0.258258,0,8151,957000,8,1995,y
Male,0.19,0.49,5662,6.39,2,0,2,1,11,17,7,2.224955,2,33.062,1326,62,0.06994,0,3608,27200,1,2008,n
Male,0.18,0.52,3468,5.22,1,0,0,1,1,9,11,2.062531,10,31.391,987,47,0.217128,0,3830,12900,6,2007,n
Male,0.19,0.53,4231,7.17,1,1,2,0,6,11,10,2.98323,0,177.231,1332,39,0.045143,0,5300,753000,5,2003,n
Male,0.14,0.49,4160,7.57,4,1,7,4,0,12,4,2.898292,0,156.481,1206,59,0.12524,0.017308,6266,753000,10,2000,n
Female,0.27,0.55,4839,6.39,0,4,2,0,0,6,12,2.451004,21,128.356,1292,54,0.204381,0,6504,753000,2,2000,n
Male,0.08,0.42,3946,6.01,1,0,1,2,0,2,13,2.975993,10,216.071,1369,58,0.069184,0.007603,2395,753000,5,2011,n
Male,0.16,0.5,4924,7.17,1,2,0,1,0,4,26,2.757777,0,70.208,1471,130,0.008936,0,792,753000,9,2015,n
Male,0.16,0.51,3495,5.61,4,3,4,2,0,15,5,2.320742,23,335.077,1128,29,0.1299,0,5671,753000,5,2002,n
Male,0.16,0.51,3495,5.61,4,3,4,1,0,15,5,2.320742,23,335.077,1128,29,0.1299,0,5671,753000,5,2002,n
Female,0.18,0.5,5339,5.99,0,3,0,2,0,3,12,2.612131,2,110.959,1398,114,0.118374,0,13154,753000,11,1981,n
Female,0.23,0.53,4590,4.82,1,7,6,2,0,14,12,2.635629,1,46.049,1253,150,0.123312,0,9395,753000,3,1992,n
Female,0.21,0.53,4948,4.82,1,1,8,1,1,12,13,2.585191,2,167.226,1431,47,0.146322,0,9096,753000,1,1993,n
Female,0.09,0.52,3905,4.43,1,6,4,1,0,12,12,2.428706,1,33.62,1367,30,0.059667,0,8779,1850000,11,1993,n
Female,0.14,0.48,6561,4.43,2,0,11,2,1,16,16,2.590672,6,188.907,1609,130,0.101509,0,9677,7100000,6,1991,n
Female,0.15,0.48,5156,5.61,0,8,4,1,1,16,15,3.146276,3,48.022,1589,52,0.084174,0,7633,440000,1,1997,n
Female,0.09,0.47,3555,4.83,3,10,4,0,0,17,19,3.064092,8,19.114,1305,41,0.031224,0,5531,440000,10,2002,n
Female,0.22,0.52,4479,6,0,1,2,2,0,5,6,3.008916,10,202.5,1276,41,0.068765,0,5741,440000,3,2002,n
Female,0.2,0.54,4259,5.61,1,4,4,4,0,11,11,3.102274,10,237.552,1225,40,0.125851,0,4961,7220000,4,2004,n
Female,0.23,0.51,5239,5.61,3,4,4,2,2,22,27,2.501589,10,31.579,1423,69,0.064898,0,1779,5250000,1,2013,n
Female,0.19,0.54,8138,4.43,1,6,18,4,2,38,21,2.479466,6,39.51,1829,142,0.113173,0,2999,13500,9,2009,y
Female,0.09,0.47,3555,4.83,3,10,4,0,0,17,19,3.064092,8,19.114,1305,41,0.031224,0,5531,40500000,10,2002,y
Female,0.28,0.46,3458,4.04,7,4,2,2,2,15,15,0.3458,0,71.273,1054,98,0.030654,0,4961,1980,4,2004,y
Female,0.08,0.52,3344,6.39,2,4,2,1,0,8,10,2.754978,0,41,1023,73,0.03738,0,5601,467000,7,2002,y
Male,0.09,0.51,3576,4.83,0,0,1,1,1,2,13,2.471434,10,7.579,1295,31,0.100951,0,5727,3020000,3,2002,n
Male,0.11,0.49,4512,6.4,0,1,5,0,2,11,15,2.755386,2,15.244,1627,22,0.053191,0.002438,232,3020000,4,2017,y
Male,0.25,0.49,5186,5.22,5,1,8,0,2,21,11,2.435081,5,158.824,1464,68,0.107212,0.004628,1093,3020000,12,2014,n
Female,0.14,0.46,4613,4.43,3,0,1,1,0,6,10,3.2949,6,72.2,1378,147,0.110124,0,3039,3020000,8,2009,y
Female,0.17,0.5,4793,5.22,6,2,0,0,0,9,11,2.388053,11,104.224,1231,151,0.16545,0,239,3020000,4,2017,y
Male,0.2,0.44,5958,7.57,0,0,1,1,0,3,19,2.60527,23,26.884,1568,61,0.087949,0,7197,12700,3,1998,n
Male,0.16,0.48,17912,6.4,0,1,12,0,0,15,80,7.286324,40,176.947,3893,78,0.392865,0,15079,12700,8,1976,n
Male,0.13,0.44,7074,9.13,0,0,0,2,0,0,45,2.499633,49,5.333,1858,19,0.040288,0,15756,12700,10,1974,n
Male,0.18,0.49,5437,7.56,0,4,3,0,0,9,25,2.679318,7,53.289,1548,85,0.176016,0,6833,12700,3,1999,n
Female,0.17,0.51,4617,4.84,6,3,4,3,1,17,23,2.867702,17,176.333,1427,91,0.160494,0.111977,155,5750,6,2017,y
Male,0.22,0.51,3726,5.61,1,13,3,0,0,20,19,2.021835,11,25,1084,32,0.338433,0,14495,283000,3,1978,y
Male,0.18,0.47,3153,6.79,0,0,1,1,0,6,13,1.651269,11,696.2,1090,22,0.023787,0,11397,283000,9,1986,y
Male,0.15,0.51,3619,4.43,1,1,3,1,0,7,11,1.936161,33,24.596,982,35,0.183476,0,13791,772000,2,1980,y
Male,0.18,0.46,7355,6.39,1,0,8,3,0,12,38,2.362687,22,21.564,1953,101,0.21278,0,14856,772000,3,1977,y
Male,0.24,0.49,4510,7.17,1,1,1,4,0,3,12,2.076499,7,30.488,1215,17,0.043681,0,14150,772000,3,1979,y
Male,0.17,0.53,5202,5.6,0,4,2,1,0,11,10,1.793003,25,114.083,1396,58,0.068051,0,15695,772000,12,1974,y
Male,0.15,0.47,2662,5.22,3,2,6,0,0,17,8,1.473684,2,33.333,922,13,0.013148,0,11005,772000,10,1987,y
Male,0.24,0.53,4434,6,0,0,1,4,0,2,27,2.39184,15,206.286,1379,57,0.275598,0,16066,772000,12,1973,y
Male,0.26,0.52,4499,7.95,3,0,0,3,0,3,24,2.405642,11,19.174,1464,76,0.247611,0,16283,772000,5,1973,n
Male,0.2,0.5,3495,4.43,0,5,0,0,0,22,5,1.951055,4,7,1050,29,0.183691,0,13378,772000,4,1981,y
Male,0.16,0.52,3496,4.43,1,1,6,15,0,10,17,1.849083,13,39.2,1111,50,0.364989,0,12478,772000,10,1983,n
Male,0.13,0.44,3941,7.57,3,0,0,1,0,9,16,1.95658,6,20.891,1279,36,0.100736,0,14841,772000,4,1977,y
Male,0.16,0.55,5949,5.21,0,1,7,1,0,15,6,2.587022,6,117.287,1532,95,0.055976,0,12813,772000,10,1982,n
Male,0.17,0.51,4854,4.82,2,3,2,0,7,16,9,2.483779,5,141.261,1395,109,0.034817,0,12244,772000,5,1984,n
Male,0.11,0.44,4708,7.57,0,5,0,1,0,5,16,0.4708,2,245,1416,21,0.034622,0,12601,772000,5,1983,n
Male,0.22,0.59,3844,7.16,0,12,4,1,0,18,4,0.3844,0,116.346,1010,53,0.186785,0,13329,772000,6,1981,n
Male,0.23,0.57,4536,9.9,2,3,1,5,0,6,3,2.71979,0,144.273,1203,41,0.050485,0,11873,772000,5,1985,n
Male,0.24,0.52,3183,4.82,0,2,0,0,1,6,9,1.986171,3,60.75,1020,57,0.034559,0,5041,772000,2,2004,n
Male,0.15,0.51,3216,4.43,0,3,2,0,0,9,10,1.231892,9,2.778,1183,55,0.09204,0,10753,772000,6,1988,n
Male,0.23,0.55,4050,4.43,0,1,4,6,1,12,12,2.013787,11,28.471,1205,98,0.033086,0,5405,772000,2,2003,n
Male,0.13,0.38,5215,11.47,1,1,0,3,0,2,19,2.365526,6,76,1546,42,0.007095,0,2836,3420000,2,2010,n
Male,0.16,0.47,4353,7.56,0,0,0,3,0,2,13,0.4353,9,168.056,1467,39,0.078107,0,9887,3420000,11,1990,n
Male,0.28,0.49,4280,7.56,0,1,1,1,0,7,13,0.428,10,24.976,1095,52,0.171262,0,14675,1800000,9,1977,n
Male,0.23,0.47,4193,5.61,1,8,0,3,0,20,7,1.87441,15,78.818,1257,45,0.079895,0,12533,3350000,8,1983,n
Male,0.25,0.48,3904,6.78,0,2,1,1,0,7,11,0.3904,20,77.564,1129,46,0.143955,0,15233,2790000,3,1976,n
Male,0.23,0.49,4670,5.22,2,4,1,4,1,25,11,0.467,15,160.167,1319,22,0.129979,0.05803,13324,2790000,6,1981,n
Male,0.26,0.55,3043,7.17,0,4,1,15,1,14,3,0.3043,5,116.263,932,20,0.067696,0,11438,2790000,8,1986,n
Male,0.21,0.49,4689,7.17,0,1,0,4,0,5,11,0.4689,20,18.753,1421,57,0.211772,0,15823,2790000,8,1974,n
Male,0.21,0.54,3071,6.39,0,0,2,13,0,2,12,2.124667,5,236.263,1078,23,0.012699,0,5538,2790000,10,2002,n
Male,0.23,0.48,2472,5.61,0,2,0,3,0,4,8,2.362124,7,83.769,898,41,0.15979,0,12790,660000,11,1982,n
Male,0.18,0.46,4968,5.62,0,1,0,3,0,1,41,2.954454,9,80.083,1646,53,0.119968,0,3354,2170000,9,2008,n
Male,0.11,0.49,2627,6.78,0,0,11,2,0,11,22,0.2627,3,16.667,902,21,0.067377,0.000381,14512,27200,3,1978,n
Male,0.23,0.45,2921,6.39,0,0,0,6,0,0,14,0.2921,20,6.919,975,55,0.350565,0,12715,278000,2,1983,n
Male,0.14,0.44,4080,11.48,0,0,0,7,0,0,25,1.585142,10,39.2,1447,66,0.007843,0,8793,18300,11,1993,n
Male,0.18,0.52,4429,6.01,0,7,5,0,0,22,12,0.964799,6,313.471,1361,78,0.09483,0.007451,1590,18300,7,2013,n
Male,0.22,0.47,3878,5.21,1,0,1,4,0,10,12,2.026477,4,88.474,1014,129,0.194946,0,1660,18300,5,2013,n
Male,0.21,0.52,2799,5.61,2,0,1,3,0,3,8,1.676093,16,50.704,1005,38,0.254019,0,1415,18300,1,2014,y
Male,0.18,0.49,4052,4.04,1,6,4,3,0,13,13,2.133913,7,207,1245,97,0.064413,0,3837,18300,5,2007,n
Male,0.13,0.55,6062,4.83,6,59,8,6,2,80,27,2.02486,1,33.8,1765,19,0.090399,0,8674,18300,3,1994,n
Male,0.21,0.5,4546,7.57,0,5,7,3,1,14,14,3.031723,11,43.024,1305,75,0.238231,0.00066,5349,18300,4,2003,n
Female,0.13,0.49,5397,6,0,25,1,3,0,26,15,0.5397,6,153.125,1528,30,0.04169,0,7820,18300,7,1996,n
Female,0.23,0.5,3563,7.17,0,0,3,2,0,4,13,3.098333,0,108.765,1121,61,0,0,4961,535000,4,2004,n
Male,0.09,0.42,814,9.14,0,0,0,7,0,0,9,1.177453,4,0.333,469,9,0.038084,0,587,8470,4,2016,n
Male,0.16,0.47,5850,5.21,1,3,8,0,0,19,15,2.063713,15,8.076,1405,109,0.039145,0,13170,387000,11,1981,y
Male,0.22,0.54,4046,4.04,3,4,11,0,0,31,7,2.839803,3,19.114,1183,59,0.163124,0,4684,344000,2,2005,n
Male,0.3,0.48,3173,5.99,0,1,4,1,1,8,10,3.311611,6,18.963,836,102,0.063662,0,15177,6120,5,1976,n
Male,0.18,0.5,5552,4.82,4,3,10,0,1,23,8,3.009888,1,1.097,1388,50,0.026477,0,12237,4410000,5,1984,n
Male,0.16,0.49,5201,6,2,7,8,3,0,22,17,2.387725,5,112.5,1687,86,0.054797,0.002884,8212,1020000,6,1995,n
Male,0.13,0.55,5316,6.78,2,10,0,9,1,13,10,0.5316,0,1280.077,1169,21,0.044206,0,11523,1020000,5,1986,n
Male,0.17,0.5,5149,7.17,0,7,0,1,1,17,9,0.5149,2,82.086,1107,19,0.01981,0,12615,1990000,5,1983,n
Male,0.16,0.59,3041,6.39,1,3,1,5,0,9,4,0.3041,1,95.559,911,20,0.027951,0,14169,4300,2,1979,n
Male,0.15,0.47,5016,9.13,0,0,1,22,0,6,10,2.11941,9,54.321,1486,76,0.127791,0,9523,546,11,1991,n
Male,0.17,0.49,5804,5.22,3,14,10,13,7,40,24,0.5804,7,335.077,1723,82,0.055307,0,8163,546,7,1995,n
Male,0.25,0.57,6605,7.55,0,1,3,1,0,7,22,0.6605,12,194.632,1383,157,0.038002,0,15478,50600000,7,1975,y
Male,0.18,0.53,3821,5.61,2,4,4,0,2,15,9,2.199581,7,27.524,1253,72,0.053913,0,1457,4410,12,2013,y
Male,0.12,0.5,6068,5.22,0,3,3,0,1,16,11,2.883563,15,124.569,1502,71,0.065096,0,7302,19400,12,1997,y
Male,0.11,0.53,3552,4.83,1,0,7,8,0,13,12,2.46007,10,201.667,1054,40,0.123311,0,4173,19300,6,2006,n
Male,0.2,0.51,4333,5.22,1,5,12,1,0,30,23,2.235887,11,169.923,1456,86,0.036234,0,3907,153000,3,2007,n
Male,0.19,0.5,5212,5.21,1,5,3,0,1,10,36,0.5212,4,72.6,1308,130,0.004988,0,15940,3260000,4,1974,n
Male,0.15,0.48,4586,5.6,0,0,0,1,0,0,10,0.4586,27,109.441,1042,99,0.017881,0,10879,1840,2,1988,y
Male,0.22,0.5,3216,4.82,0,2,3,0,0,7,10,0.3216,5,47.22,1135,66,0.153607,0,10944,3260000,12,1987,n
Male,0.21,0.51,3196,6,1,1,0,0,3,6,10,2.043119,5,2.531,1111,75,0.155194,0,2825,1910000,3,2010,y
Male,0.13,0.46,3705,6.39,0,0,4,3,0,6,17,0.3705,2,59,1198,78,0.149798,0,11572,719000,3,1986,n
Male,0.16,0.49,3336,6,2,2,2,0,1,7,7,0.3336,8,16.754,1104,86,0.047062,0,4705,13500,1,2005,n
Female,0.17,0.53,3448,6,0,1,1,7,0,2,4,0.3448,3,53.878,1143,88,0.041183,0,7547,725000,4,1997,n
Male,0.23,0.52,4843,6.78,5,3,1,4,1,13,14,2.097626,1,51.61,1515,114,0.035928,0,9404,25400000,3,1992,n
Male,0.31,0.55,3314,4.82,0,0,0,2,0,0,6,2.186185,1,5.587,954,59,0.010863,0,7330,15600,11,1997,n
Male,0.25,0.56,3393,5.61,7,2,1,0,0,12,15,2.051238,1,15.721,1201,45,0.131742,0,8443,15600,10,1994,n
Male,0.23,0.55,3676,7.17,0,0,0,0,0,2,10,0.3676,15,60.828,1134,37,0.044342,0,12860,15600,9,1982,n
Male,0.22,0.53,3554,7.56,0,0,0,0,0,0,2,1.909056,6,10.039,1095,52,0.046145,0,9906,15600,10,1990,y
Male,0.16,0.49,3270,3.26,2,0,0,0,0,2,23,2.186702,7,23.077,1140,52,0.098777,0,4047,15600,10,2006,n
Male,0.18,0.49,3842,5.6,1,5,0,0,0,7,18,2.044385,1,31.41,1181,73,0.061166,0,14878,15600,3,1977,y
Male,0.13,0.54,2918,6.38,0,2,0,0,0,2,10,1.85441,2,6.76,1006,79,0.161755,0,16136,15600,9,1973,y
Male,0.24,0.55,3182,4.82,0,5,0,3,0,6,12,2.089696,2,18.581,1081,56,0.161219,0.003771,14533,15600,2,1978,n
Male,0.31,0.56,2695,4.82,3,1,3,4,0,8,8,1.643164,3,0.7,848,83,0.058998,0,12489,15600,9,1983,n
Male,0.16,0.51,3768,7.16,0,1,0,8,0,4,14,2.009637,11,5.333,1207,46,0.053344,0,13905,15600,11,1979,n
Male,0.16,0.53,2617,4.43,3,0,0,13,0,3,3,1.989327,2,29.037,886,59,0.028277,0,6574,15600,11,1999,y
Male,0.17,0.54,3271,4.82,0,3,0,4,0,3,17,2.124335,3,133.389,1119,50,0.124427,0,15737,15600,10,1974,y
Male,0.13,0.51,2459,5.6,0,3,0,9,1,5,6,2.016226,4,14.383,746,116,0.06466,0,17557,15600,11,1969,y
Male,0.21,0.56,5296,4.82,0,4,1,0,0,5,21,0.5296,8,87.891,1488,102,0.125566,0,8669,15600,3,1994,y
Male,0.28,0.59,4094,6.39,0,2,1,3,1,5,14,1.983138,10,3.252,1194,54,0.008549,0,8079,4130000,10,1995,n
Male,0.13,0.52,3256,5.99,2,4,0,2,0,10,9,1.927059,6,20.455,1081,74,0.220209,0,14129,4130000,3,1979,n
Male,0.2,0.58,3820,4.04,3,1,0,1,0,4,12,0.382,3,124.033,1147,24,0.209686,0,7605,388000,2,1997,y
Male,0.26,0.57,2959,4.43,2,2,3,5,0,7,8,2.328445,0,2.726,994,41,0.04292,0,6959,433000,11,1998,n
Male,0.2,0.56,3037,4.82,0,0,0,0,0,1,10,2.238883,16,161.333,950,83,0.349358,0,4453,8450,9,2005,n
Male,0.36,0.59,1767,6,0,1,0,5,0,2,6,2.401024,7,13,717,13,0.065648,0,5195,8450,9,2003,n
Male,0.17,0.54,3305,6,1,4,1,3,0,6,11,2.626819,3,3.524,1148,41,0.106808,0,7743,36300,9,1996,y
Male,0.14,0.48,3337,6.78,0,0,0,44,0,4,7,2.252587,3,59.259,1044,46,0.104585,0,15210,69500,4,1976,n
Male,0.21,0.52,2426,5.22,0,0,0,2,1,2,10,1.7588,2,41.286,953,28,0.049876,0,3725,4390000,9,2007,n
Male,0.23,0.53,3320,5.61,0,0,1,2,1,4,13,1.994349,2,25.35,1087,67,0.034036,0,9178,31500000,10,1992,n
Male,0.27,0.56,3077,7.17,0,0,0,3,0,0,4,1.749377,8,6.87,888,58,0.013325,0,11761,31500000,9,1985,n
Male,0.24,0.58,3623,6.38,0,0,0,1,0,2,8,1.952564,6,5.765,1135,65,0.063483,0,10314,31500000,9,1989,n
Male,0.16,0.5,5161,3.65,0,5,3,1,0,13,15,3.914023,5,120.024,1514,126,0.155009,0,4509,31500000,7,2005,y
Male,0.18,0.44,3939,7.96,0,2,1,0,0,5,11,2.088436,12,142.545,1174,93,0.049251,0.005331,1730,31500000,3,2013,y
Male,0.12,0.5,4657,5.6,0,2,4,4,0,6,6,2.611611,9,178.571,1079,169,0.038866,0,3490,31500000,5,2008,y
Male,0.16,0.48,3940,7.95,0,0,1,1,0,1,6,2.472427,1,57.966,1077,105,0.023096,0.003807,2234,31500000,10,2011,n
Male,0.17,0.55,3455,4.43,0,7,4,0,0,13,5,0.3455,2,136,972,53,0.073806,0,7957,31500000,2,1996,n
Male,0.15,0.48,5929,5.6,0,0,0,3,0,0,8,0.5929,28,36.507,1331,115,0.020408,0,15459,31500000,8,1975,n
Male,0.13,0.51,5551,5.99,0,1,0,3,0,1,3,2.208686,7,87.935,1150,212,0.041074,0,13786,31500000,3,1980,n
Male,0.12,0.53,3975,6.39,0,1,0,0,0,3,2,1.987124,4,24.721,1205,65,0.010063,0,12454,31500000,10,1983,n
Male,0.14,0.54,3113,5.6,0,0,1,1,0,3,1,0.3113,1,36.161,942,100,0.085769,0,5615,31500000,7,2002,n
Male,0.22,0.51,4491,6,1,0,5,4,0,7,14,2.144758,5,16.667,1516,50,0.130929,0,2920,31500000,12,2009,n
Male,0.15,0.45,3696,6.79,0,0,1,1,1,7,13,2.422365,0,126.75,1313,14,0.023268,0.000271,5314,31500000,5,2003,n
Male,0.16,0.55,4461,5.21,0,7,0,2,0,7,27,0.4461,3,71.185,1279,90,0.006725,0,12923,31500000,7,1982,n
Male,0.25,0.56,5497,5.21,1,12,5,5,0,20,12,0.5497,7,95.22,1481,65,0.119884,0,7540,31500000,4,1997,n
Male,0.12,0.53,3792,4.82,0,2,0,0,0,2,12,2.875051,1,7.86,989,109,0.202532,0,4544,6120,6,2005,n
Male,0.18,0.59,3958,6,8,1,0,1,1,14,13,0.3958,2,124.471,1227,40,0.179636,0,11831,203000,7,1985,n
Male,0.2,0.53,7311,6.77,0,5,0,0,1,8,18,2.919679,23,9.756,1671,175,0.031323,0,16150,79600,9,1973,y
Male,0.18,0.54,3895,4.43,4,1,2,0,1,16,14,0.3895,12,140.028,983,87,0.214634,0,7827,79600,6,1996,n
Male,0.25,0.56,5506,5.6,0,5,5,0,3,16,26,0.5506,12,157.065,1355,120,0.059753,0,16269,79600,5,1973,n
Male,0.13,0.48,1701,5.61,0,0,0,0,0,0,5,0.1701,4,256,758,36,0.353909,0,15345,79600,11,1975,n
Male,0.17,0.5,5124,2.86,2,7,12,0,1,24,10,0.5124,4,19.251,1083,98,0.122365,0,11749,79600,9,1985,n
Male,0.19,0.54,5267,5.21,0,0,1,3,0,7,9,0.5267,9,40.496,1070,131,0.019746,0,15303,79600,1,1976,n
Male,0.19,0.48,7114,4.82,0,1,2,0,0,7,24,0.7114,11,300.357,1617,89,0.10388,0,15858,79600,6,1974,n
Male,0.2,0.51,2637,3.64,0,2,0,2,0,2,10,2.648126,4,27.191,750,89,0.016306,0,15977,1300,3,1974,n
Male,0.15,0.51,8805,5.21,1,8,3,0,0,15,14,0.8805,21,40.333,1710,112,0.11573,0,14792,52300,5,1977,n
