@relation 'features-weka.filters.unsupervised.attribute.Remove-R22,25-weka.filters.unsupervised.attribute.Remove-R1,4-5,7,9,12-13,15,18,21-22'

@attribute Polarity numeric
@attribute Subjectivity numeric
@attribute OT numeric
@attribute BoM numeric
@attribute PoGP numeric
@attribute AllScriptureCount numeric
@attribute AuthorityMentions numeric
@attribute WordQuantity numeric
@attribute FirstPersonPronoun numeric
@attribute PercentInQuotes numeric
@attribute DaysElapsed numeric
@attribute YearGiven numeric
@attribute PopularByAbsolute {y,n}

@data
0.2,0.49,16,32,7,104,4,1345,88,0,9432,1992,n
0.17,0.45,2,4,0,17,13,1356,68,0,4523,2005,n
0.24,0.49,0,1,0,8,19,1375,75,0,3914,2007,y
0.18,0.48,0,4,1,19,17,1407,55,0,4145,2006,n
0.16,0.48,0,2,0,7,23,1363,83,0.000648,1296,2014,n
0.12,0.5,0,0,0,8,2,1145,74,0,14078,1979,n
0.11,0.42,0,0,0,1,3,1514,54,0,6721,1999,n
0.2,0.56,1,8,2,16,2,1352,69,0,3550,2008,n
0.24,0.54,0,5,2,8,7,1277,78,0,15541,1975,n
0.12,0.49,0,4,0,9,22,1457,61,0,6406,2000,n
0.14,0.44,4,0,0,7,5,1415,38,0,6658,1999,n
0.19,0.52,6,15,3,37,1,1594,29,0,11203,1987,n
0.17,0.48,3,1,0,8,7,1534,92,0,4406,2005,y
0.12,0.46,3,3,0,6,12,1452,45,0,7995,1996,n
0.12,0.53,0,1,0,6,3,1255,57,0,1604,2013,y
0.21,0.56,4,0,0,13,2,1327,52,0,12559,1983,n
0.12,0.45,0,3,0,3,10,1346,93,0.006593,1387,2014,n
0.23,0.52,1,0,0,3,4,1241,72,0,5867,2001,y
0.2,0.48,0,0,0,1,6,1212,186,0,13420,1981,n
0.26,0.55,4,2,1,8,2,1024,44,0,14451,1978,n
0.17,0.51,5,1,1,11,3,1314,79,0.003754,14423,1978,n
0.16,0.57,0,8,1,16,18,1235,97,0,3438,2008,y
0.11,0.56,1,4,0,9,2,1056,189,0,10046,1990,y
0.17,0.48,4,12,1,18,10,1281,46,0,519,2016,n
0.23,0.48,0,6,0,14,5,1143,85,0,4908,2004,n
0.12,0.54,8,25,5,53,2,1223,28,0,2129,2012,y
0.2,0.53,1,1,0,9,7,1250,51,0,7015,1998,n
0.23,0.54,0,1,0,11,6,1234,54,0,4271,2006,n
0.19,0.46,2,0,0,5,13,1330,46,0,6014,2001,n
0.19,0.5,1,0,0,4,11,1240,94,0,890,2015,y
0.2,0.54,0,7,0,13,1,1071,69,0,12048,1984,y
0.16,0.48,1,1,0,2,8,1339,95,0,3641,2007,n
0.24,0.51,0,0,0,4,5,1194,166,0,14967,1976,n
0.17,0.47,4,6,2,18,17,1161,59,0,4315,2006,n
0.14,0.46,0,2,0,4,3,1239,44,0.016202,526,2016,n
0.13,0.46,0,2,0,4,3,1237,44,0,526,2016,y
0.19,0.49,0,4,0,21,8,1335,30,0,14974,1976,n
0.19,0.48,1,2,1,16,33,1368,33,0,3774,2007,y
0.22,0.52,0,1,0,3,6,1310,109,0,5286,2003,n
0.17,0.49,0,0,0,2,10,1210,114,0,14414,1978,n
0.15,0.44,0,0,0,0,22,1453,45,0,6728,1999,n
0.12,0.47,0,2,3,17,1,972,38,0,12818,1982,n
0.17,0.53,0,4,1,13,12,1260,94,0,5979,2001,y
0.15,0.51,0,13,0,16,11,1203,54,0,4278,2006,y
0.27,0.56,2,0,13,18,2,1255,83,0,14428,1978,n
0.22,0.54,1,5,3,22,12,1197,70,0,2633,2010,n
0.21,0.51,8,7,4,38,3,1397,49,0,9824,1991,n
0.16,0.45,52,16,2,100,9,1331,32,0,7388,1997,n
0.18,0.51,1,11,0,14,9,1280,96,0,15499,1975,n
0.2,0.52,1,3,1,6,3,1291,58,0,5412,2003,n
0.23,0.5,0,1,0,11,18,1288,81,0,2824,2010,y
0.13,0.53,3,3,1,9,5,1464,62,0,7484,1997,n
0.2,0.53,0,4,1,20,3,1384,50,0,6217,2000,n
0.18,0.55,0,12,0,21,6,1256,56,0,3130,2009,n
0.12,0.52,4,0,0,11,2,1137,57,0,11936,1985,y
0.25,0.55,0,4,1,9,14,1053,92,0,2458,2011,y
0.15,0.52,0,2,0,2,0,1402,76,0,10018,1990,n
0.19,0.51,1,9,2,20,9,1274,40,0,2115,2012,n
0.16,0.51,1,1,3,12,24,1328,64,0,4376,2005,n
0.17,0.49,0,4,0,4,13,1352,171,0,2591,2010,n
0.22,0.54,0,1,0,3,7,1194,78,0.01476,3753,2007,n
0.17,0.48,3,1,0,19,2,1342,78,0,12174,1984,n
0.2,0.48,0,14,3,23,3,1020,46,0,12414,1983,n
0.13,0.47,1,11,1,16,34,1172,98,0.015989,2003,2012,n
0.15,0.43,3,3,0,9,8,1459,58,0,1884,2012,y
0.21,0.49,0,0,0,3,28,1126,145,0,16388,1973,n
0.19,0.52,1,0,0,4,7,1245,62,0,6224,2000,n
0.18,0.49,0,0,0,3,5,1399,136,0,1107,2014,n
0.14,0.49,2,5,3,17,8,1429,25,0.03312,13224,1981,n
0.2,0.5,0,0,0,0,9,963,98,0,15275,1976,n
0.23,0.5,0,5,0,9,19,1246,100,0,659,2016,n
0.13,0.47,1,8,1,13,7,1615,16,0,295,2017,y
0.17,0.53,2,17,0,33,9,1433,37,0,2850,2010,n
0.18,0.5,0,1,0,1,2,1207,129,0,8478,1994,n
0.13,0.48,0,4,2,18,8,1337,55,0.000237,5433,2003,n
0.17,0.53,3,14,0,36,3,1352,56,0.002869,1086,2014,n
0.18,0.53,0,3,0,7,8,1118,59,0,2220,2011,y
0.34,0.49,2,9,0,14,29,1337,82,0,4962,2004,n
0.19,0.55,3,0,0,7,0,1148,25,0,11502,1986,y
0.18,0.51,2,31,1,51,2,1254,57,0,3921,2007,n
0.11,0.44,0,7,0,10,6,1157,91,0,2758,2010,n
0.24,0.52,2,3,4,13,7,1277,104,0.006718,1702,2013,n
0.2,0.49,0,12,1,23,2,1201,160,0,2913,2009,y
0.26,0.51,0,5,0,7,10,979,37,0,1828,2012,n
0.11,0.49,2,2,0,11,4,1352,50,0,6756,1999,n
0.22,0.54,0,1,0,3,1,1201,67,0,5799,2002,y
0.11,0.48,0,1,0,7,5,1294,52,0.00145,2185,2011,y
0.12,0.44,0,1,0,2,7,1283,120,0,3459,2008,n
0.13,0.43,4,5,5,27,3,1316,27,0,7267,1998,n
0.24,0.56,0,0,0,1,26,1196,87,0,9228,1992,n
0.2,0.49,21,9,5,48,8,1254,41,0,10599,1988,n
0.14,0.54,1,6,0,9,5,1240,47,0.002441,491,2016,n
0.18,0.52,2,9,6,34,3,1180,29,0,10382,1989,n
0.19,0.57,0,0,0,0,6,1133,101,0,6653,1999,n
0.17,0.48,3,1,0,6,7,1278,96,0.001462,16094,1973,n
0.19,0.45,1,0,0,5,6,1173,153,0,1506,2013,n
0.23,0.54,0,0,0,0,1,1132,68,0,2414,2011,n
0.13,0.5,1,1,0,6,7,1322,71,0,4033,2006,n
0.13,0.48,4,3,0,18,1,1365,22,0,5251,2003,n
0.22,0.6,8,1,2,22,2,1270,46,0,15779,1974,n
0.2,0.49,0,0,1,11,49,1244,43,0,8578,1994,n
0.2,0.51,1,4,0,15,3,1394,119,0,1114,2014,y
0.24,0.55,0,0,0,4,1,945,101,0,14813,1977,n
0.12,0.43,1,0,0,2,0,1315,54,0.001478,3599,2008,n
0.14,0.44,1,5,1,12,3,1225,116,0.004191,204,2017,y
0.18,0.51,1,0,0,5,16,1197,71,0,16227,1973,n
0.11,0.43,0,1,0,5,4,1288,55,0,2213,2011,n
0.14,0.44,0,1,0,7,8,1274,80,0,3410,2008,n
0.22,0.52,4,1,0,16,0,1213,93,0,776,2015,n
0.19,0.46,1,0,0,1,4,1141,68,0.025603,13233,1981,n
0.25,0.51,0,2,0,8,4,1200,74,0,8660,1994,n
0.24,0.48,2,11,4,36,12,1199,51,0,6289,2000,n
0.18,0.46,0,2,0,3,6,1216,61,0,2122,2012,n
0.23,0.56,4,0,4,30,1,1036,36,0,3067,2009,n
0.33,0.52,1,0,0,1,1,1090,68,0,15359,1975,y
0.19,0.46,0,3,0,6,5,1314,45,0,4418,2005,n
0.15,0.55,0,6,3,17,2,1151,78,0,4761,2004,n
0.13,0.44,2,1,0,14,2,1365,23,0,5650,2002,n
0.14,0.5,0,13,0,20,13,1330,69,0.014617,1394,2014,n
0.13,0.5,7,2,2,13,0,1338,117,0,2353,2011,n
0.15,0.52,8,2,1,22,15,1339,46,0,9045,1993,n
0.23,0.53,0,3,1,5,3,1243,113,0,12895,1982,n
0.12,0.5,0,3,0,8,9,1331,36,0,2605,2010,n
0.16,0.46,0,0,0,5,2,1272,39,0,5559,2002,n
0.14,0.51,0,0,0,0,13,1249,30,0.000255,3284,2008,n
0.15,0.51,1,0,3,8,3,1281,64,0,1212,2014,n
0.17,0.51,1,1,0,7,7,1069,96,0.000256,15408,1975,n
0.31,0.55,0,7,0,13,9,1073,79,0,3648,2007,n
0.16,0.52,1,0,1,9,3,1191,80,0,15996,1974,n
0.16,0.52,10,13,3,47,13,1365,29,0.000513,3347,2008,n
0.19,0.49,4,5,3,18,18,1224,59,0,7757,1996,n
0.15,0.47,0,13,0,26,9,1223,79,0.008536,2766,2010,n
0.12,0.52,0,0,0,2,2,1034,111,0,11817,1985,n
0.15,0.48,1,1,0,5,9,1337,79,0,3669,2007,n
0.24,0.52,0,1,0,3,3,953,70,0,13877,1979,n
0.2,0.55,0,1,0,3,1,1163,103,0,3795,2007,n
0.21,0.52,2,7,1,14,7,1105,52,0,4215,2006,n
0.16,0.5,0,1,0,1,5,1110,92,0,10305,1989,n
0.22,0.44,2,15,0,25,5,1039,63,0,3858,2007,n
0.17,0.5,1,1,0,2,28,1114,133,0,5622,2002,n
0.2,0.51,0,0,0,3,0,1141,82,0,13658,1980,n
0.27,0.47,0,4,1,11,12,1268,43,0,8205,1995,n
0.16,0.47,0,2,0,3,2,1299,69,0,2038,2012,n
0.2,0.5,9,5,0,16,6,1126,50,0,3109,2009,y
0.29,0.53,0,11,0,21,4,947,61,0,11859,1985,n
0.1,0.46,0,4,0,5,4,1259,82,0,2696,2010,n
0.19,0.49,0,8,1,17,7,1270,59,0.003994,4628,2005,n
0.22,0.48,0,0,0,0,25,1057,48,0,19580,1964,n
0.14,0.46,1,0,0,1,0,1326,10,0,15583,1975,n
0.18,0.49,0,4,1,8,10,1192,27,0.017408,4929,2004,n
0.25,0.52,4,12,5,67,6,1084,39,0,7043,1998,n
0.13,0.48,3,5,0,9,4,1340,99,0,8555,1994,n
0.14,0.5,0,0,4,6,8,1241,55,0,4894,2004,n
0.1,0.5,0,4,0,15,3,1183,56,0,12440,1983,n
0.22,0.52,5,10,1,28,3,1090,27,0,260,2017,y
0.14,0.55,0,3,0,4,7,1225,68,0,2801,2010,n
0.12,0.48,0,0,0,4,4,1236,69,0,2255,2011,n
0.17,0.55,0,7,0,7,6,1081,30,0.003248,1485,2013,n
0.23,0.5,5,8,2,17,5,1153,93,0,974,2015,y
0.21,0.55,0,0,0,2,10,1222,74,0,3851,2007,y
0.18,0.53,1,2,4,13,2,1006,68,0,5636,2002,n
0.18,0.48,1,3,3,23,17,1195,94,0.009315,2269,2011,y
0.12,0.53,1,1,0,3,9,1139,46,0.004116,2871,2010,y
0.21,0.49,3,17,6,68,7,1187,35,0,4679,2005,n
0.19,0.5,3,1,0,8,4,1206,30,0,6350,2000,n
0.3,0.51,9,16,2,43,17,1126,36,0,3578,2008,n
0.11,0.54,0,24,4,34,1,1034,17,0,1849,2012,y
0.23,0.54,1,2,0,8,6,1109,77,0,4961,2004,n
0.14,0.5,0,8,0,19,6,1047,78,0.027577,2332,2011,y
0.15,0.48,2,3,0,9,11,1301,66,0.000839,1520,2013,n
0.15,0.52,0,0,0,7,7,1171,61,0,8471,1994,y
0.11,0.49,0,5,0,11,10,1169,44,0,2010,2012,n
0.16,0.5,5,29,4,57,8,1101,29,0,2087,2012,n
0.11,0.42,6,2,0,16,5,1136,12,0,6532,2000,n
0.17,0.46,2,8,2,23,5,1046,16,0,7631,1997,n
0.18,0.53,0,2,0,6,3,1098,76,0,1821,2012,n
0.24,0.52,0,1,0,9,2,1020,63,0,12351,1984,n
0.14,0.53,0,9,0,9,1,1005,56,0,2969,2009,n
0.16,0.47,2,3,0,11,2,1183,38,0,6903,1999,n
0.26,0.51,0,0,1,1,9,955,68,0,13833,1980,n
0.17,0.51,0,0,0,4,8,1096,34,0,806,2015,y
0.18,0.48,0,1,0,3,12,995,45,0,13945,1979,n
0.24,0.52,0,0,0,8,3,1085,67,0,15905,1974,n
0.21,0.54,0,0,0,2,3,1068,108,0,3431,2008,n
0.22,0.52,0,6,0,10,3,928,23,0,4397,2005,y
0.18,0.49,0,29,0,29,4,1088,58,0,4558,2005,n
0.29,0.54,0,13,1,16,13,941,77,0,13392,1981,n
0.23,0.52,2,4,0,18,4,1189,71,0,12113,1984,y
0.17,0.5,1,0,0,5,18,1005,46,0,5657,2002,n
0.22,0.52,0,2,0,15,6,1055,27,0,5221,2003,n
0.15,0.55,1,3,0,16,4,1219,28,0,1905,2012,y
0.19,0.53,0,4,0,6,8,1076,58,0,1724,2013,y
0.12,0.45,2,20,0,33,2,1045,42,0,7386,1997,n
0.19,0.48,1,0,0,7,4,1174,39,0,6280,2000,n
0.22,0.49,1,1,0,8,5,1075,41,0,4019,2006,n
0.18,0.48,0,2,0,6,9,1233,13,0.000309,8861,1993,n
0.27,0.58,2,3,0,11,5,1208,38,0,3496,2008,n
0.2,0.53,0,1,0,3,17,1102,36,0,12960,1982,n
0.16,0.52,1,0,0,2,0,1027,88,0,9941,1990,n
0.21,0.52,0,0,0,3,8,1061,82,0,13966,1979,n
0.19,0.49,1,1,0,5,22,947,33,0,3214,2009,y
0.16,0.43,1,0,0,1,3,1134,42,0,8149,1995,n
0.2,0.51,2,1,0,8,2,1044,32,0,12988,1982,y
0.16,0.51,2,18,0,28,2,953,25,0,4962,2004,n
0.15,0.52,0,0,2,7,0,1033,29,0,5293,2003,n
0.14,0.52,0,0,2,6,0,1034,24,0,13182,1981,n
0.26,0.58,6,7,0,16,4,961,53,0,2948,2009,n
0.14,0.46,0,0,0,0,0,1013,38,0,3193,2009,n
0.11,0.51,0,6,0,10,1,1072,66,0,2717,2010,n
0.16,0.45,0,0,0,3,7,1010,64,0,8723,1994,n
0.14,0.5,0,1,0,2,18,1108,14,0,11481,1986,n
0.22,0.56,0,1,2,11,0,711,33,0,12573,1983,n
0.15,0.49,0,1,0,4,6,990,99,0,1968,2012,n
0.16,0.48,0,0,0,0,3,1002,7,0,16024,1974,n
0.23,0.52,0,2,0,3,1,924,59,0,6154,2001,n
0.19,0.44,0,0,0,2,8,970,19,0,7022,1998,n
0.25,0.55,0,0,0,1,1,992,23,0,3394,2008,n
0.17,0.51,0,0,0,3,1,907,38,0,13004,1982,n
0.11,0.51,1,0,0,4,4,1046,22,0,8345,1995,n
0.18,0.47,0,1,0,2,0,947,44,0,9451,1992,n
0.25,0.51,3,2,0,10,3,990,37,0,4857,2004,n
0.16,0.47,0,0,0,2,8,963,17,0,12104,1984,n
0.23,0.52,1,7,1,30,14,888,56,0,2507,2011,y
0.12,0.48,0,8,0,18,10,1039,36,0,8862,1993,n
0.2,0.48,0,1,0,1,5,999,39,0,8121,1995,y
0.16,0.49,0,0,0,0,1,927,23,0,9206,1992,n
0.24,0.58,0,5,0,8,3,905,44,0,3543,2008,n
0.11,0.54,3,7,0,16,2,1047,70,0,8408,1994,n
0.16,0.46,2,6,0,28,2,941,25,0,5468,2002,y
0.24,0.52,1,2,0,4,4,965,21,0,951,2015,n
0.21,0.54,0,0,0,0,1,898,22,0,4969,2004,n
0.22,0.56,1,1,0,6,5,853,24,0,4234,2006,n
0.24,0.55,0,1,0,4,12,810,35,0,4122,2006,n
0.24,0.54,1,0,0,8,3,866,44,0,1567,2013,n
0.18,0.51,1,0,0,2,5,926,38,0.079441,1541,2013,n
0.18,0.49,0,0,0,0,2,843,71,0,9577,1991,n
0.27,0.51,10,8,1,39,10,934,15,0.002465,1203,2014,y
0.22,0.52,0,0,0,0,9,818,51,0,8842,1993,n
0.06,0.5,1,0,0,3,12,780,75,0,14477,1978,n
0.2,0.56,1,4,0,6,3,709,38,0,1058,2015,n
0.11,0.57,1,2,0,3,4,882,18,0.101475,1912,2012,n
0.21,0.46,2,4,2,9,3,749,40,0,4824,2004,n
0.2,0.51,0,3,0,6,6,708,20,0.076164,2521,2011,n
0.19,0.49,0,0,0,5,1,743,21,0.036115,2640,2010,n
0.23,0.46,0,4,0,5,2,680,32,0.043091,3004,2009,n
0.26,0.47,0,0,2,5,2,716,25,0.122037,4341,2006,n
0.17,0.42,0,0,0,3,0,871,16,0,12426,1983,n
0.16,0.53,1,1,0,2,2,702,57,0.058128,449,2016,n
0.3,0.58,0,0,0,0,4,693,51,0,13595,1980,n
0.21,0.57,0,2,0,8,2,718,21,0.112208,3249,2009,n
0.22,0.56,0,1,0,2,4,701,22,0.059252,4474,2005,n
0.12,0.53,0,1,0,3,0,772,34,0.122789,10676,1988,n
0.2,0.52,0,0,0,0,2,739,36,0.021332,2276,2011,n
0.24,0.52,0,0,0,2,0,736,35,0,13518,1980,n
0.13,0.57,1,2,0,4,3,736,67,0.041932,11033,1987,n
0.18,0.55,0,0,0,2,2,664,34,0.050613,3613,2008,n
0.17,0.56,1,1,0,7,5,638,12,0.037453,3977,2007,n
0.14,0.47,0,0,0,0,2,695,11,0,951,2015,n
0.2,0.46,0,1,0,3,14,695,16,0.096897,2885,2010,n
0.19,0.51,0,1,0,1,0,673,36,0.034807,323,2017,n
0.23,0.59,5,5,0,17,5,742,10,0,3142,2009,n
0.21,0.49,0,1,0,3,4,684,24,0.154769,4698,2005,n
0.18,0.52,0,1,1,4,4,716,19,0.130939,4096,2006,n
0.17,0.51,0,0,0,1,0,715,18,0.032258,11278,1987,n
0.25,0.6,0,0,0,2,0,589,41,0.075152,10543,1989,y
0.21,0.55,1,1,0,2,0,524,16,0.012195,3368,2008,n
0.11,0.61,0,4,0,4,0,588,13,0,813,2015,n
0.21,0.52,0,0,0,0,3,533,9,0,694,2016,n
0.2,0.49,0,1,0,4,4,581,25,0.228551,11635,1986,y
0.12,0.46,0,0,0,0,0,620,40,0,4493,2005,n
0.2,0.56,0,0,0,1,1,575,53,0.107036,11768,1985,n
0.26,0.57,1,1,0,3,0,593,1,0,4122,2006,n
0.09,0.44,0,4,0,4,0,567,46,0.17738,12356,1984,n
0.1,0.49,0,0,0,0,0,506,27,0,5221,2003,n
0.28,0.53,0,0,0,0,3,479,3,0,5221,2003,n
0.25,0.49,0,0,0,2,5,492,15,0,5069,2004,n
0.16,0.5,0,0,0,3,0,571,8,0,3506,2008,n
0.22,0.49,0,0,0,0,0,512,28,0,4969,2004,n
0.19,0.51,2,1,0,6,1,545,8,0,3870,2007,n
0.1,0.43,0,0,0,2,1,559,25,0,1567,2013,n
0.19,0.49,0,0,0,0,3,424,16,0,1315,2014,n
0.22,0.45,0,0,0,1,2,491,9,0.003168,1567,2013,n
0.2,0.45,0,0,0,3,2,457,12,0,1679,2013,n
0.21,0.52,1,1,1,3,2,456,32,0,2666,2010,n
0.22,0.45,0,0,0,0,2,412,7,0.003202,951,2015,n
0.2,0.48,0,1,1,2,5,422,27,0,1315,2014,n
0.26,0.49,0,0,2,2,0,407,9,0,3758,2007,n
0.22,0.54,0,0,0,0,2,423,16,0,2414,2011,n
0.17,0.57,0,0,0,0,2,446,3,0,1938,2012,n
0.36,0.55,0,0,0,0,0,418,7,0,839,2015,n
0.2,0.49,0,0,0,1,2,355,21,0,1203,2014,n
0.27,0.55,0,1,0,1,10,373,4,0,839,2015,n
0.17,0.54,0,0,0,0,1,407,19,0,4605,2005,n
0.21,0.54,0,0,0,2,0,323,9,0,5923,2001,n
0.09,0.43,0,1,0,1,2,350,22,0,2050,2012,n
0.34,0.57,0,0,0,0,1,353,8,0,1203,2014,n
0.28,0.52,0,0,0,1,2,358,10,0,2050,2012,n
0.35,0.54,0,0,0,0,0,273,4,0,951,2015,n
0.23,0.56,0,0,0,1,0,275,2,0,13736,1980,n
0.16,0.48,0,4,0,16,12,1451,51,0,6469,2000,n
0.18,0.49,4,25,2,43,6,1376,19,0,3956,2007,n
0.23,0.52,0,4,0,16,13,1434,55,0.034417,71,2017,y
0.22,0.52,0,2,0,15,6,1055,27,0,5221,2003,n
