@relation 'features-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R22,25'

@attribute Gender {Male,Female,Unknown,Combo}
@attribute Polarity numeric
@attribute Subjectivity numeric
@attribute WordCount numeric
@attribute FleschReading numeric
@attribute OT numeric
@attribute NT numeric
@attribute BoM numeric
@attribute DC numeric
@attribute PoGP numeric
@attribute AllScriptureCount numeric
@attribute StoryNames numeric
@attribute TalkingSpeed numeric
@attribute AuthorityMentions numeric
@attribute WeToYouRatio numeric
@attribute WordQuantity numeric
@attribute FirstPersonPronoun numeric
@attribute PercentInItalics numeric
@attribute PercentInQuotes numeric
@attribute DaysElapsed numeric
@attribute NameSearchResults numeric
@attribute MonthGiven numeric
@attribute YearGiven numeric
@attribute PopularByAbsolute {y,n}

@data
Male,0.235294,0.444444,0.354778,0.439796,0.057692,0.04918,0.011236,0.113636,0,0.070922,0.278481,0.292506,0.016393,0.050373,0.368785,0.307692,0.202644,0,0.344448,0.006923,0.454545,0.656,y
Male,0.382353,0.37037,0.202624,0.321429,0.038462,0.032787,0.022472,0.022727,0.4375,0.120567,0.101266,0.207391,0.040984,0.003287,0.244199,0.07085,0.123462,0.083984,0.14758,0.215934,0.181818,0.856,y
Male,0.294118,0.592593,0.271826,0.360204,0,0.016393,0.011236,0,0,0.021277,0.278481,0.203465,0.04918,0.016425,0.306077,0.244939,0.498922,0,0.286928,0.000533,0.636364,0.712,y
Male,0.382353,0.555556,0.304594,0.360204,0.038462,0.295082,0.05618,0.045455,0,0.177305,0.227848,0.250226,0.040984,0.020105,0.360221,0.212551,0.097751,0,0.16348,0.001027,0.181818,0.84,y
Male,0.558824,0.555556,0.226684,0.481633,0,0.032787,0,0,0,0.042553,0.468354,0.206764,0.032787,0.012068,0.366298,0.048583,0.137574,0,0.230975,0.000424,0.727273,0.768,n
Male,0.411765,0.444444,0.247479,0.40102,0,0,0,0.068182,0,0.021277,0.303797,0.194747,0.008197,0.015818,0.353039,0.076923,0.127449,0,0.238751,0.001972,0.727273,0.76,y
Male,0.647059,0.703704,0.19363,0.520408,0.038462,0.04918,0.044944,0.090909,0,0.06383,0.240506,0.222581,0.016393,0.01958,0.262983,0.125506,0.027273,0,0.139957,0.001972,0.090909,0.864,y
Male,0.205882,0.555556,0.308776,0.440816,0.057692,0.04918,0.022472,0.159091,0,0.163121,0.164557,0.226867,0.139344,0.03757,0.358564,0.109312,0.052603,0,0.071852,0.000157,0.727273,0.928,y
Male,0.294118,0.444444,0.374198,0.561224,0.019231,0.065574,0,0.045455,0,0.042553,0.417722,0.072136,0.07377,0.024002,0.533978,0.143725,0.20529,0,0.3069,0.000018,0.090909,0.696,n
Male,0.441176,0.518519,0.172605,0.6,0.019231,0.016393,0,0,0,0.021277,0.151899,0.218404,0.016393,0.015359,0.275414,0.103239,0.071284,0,0.254759,0.000008,0.727273,0.744,n
Male,0.264706,0.518519,0.252177,0.361224,0.019231,0.081967,0.011236,0.022727,0,0.049645,0.291139,0.314807,0.065574,0.010783,0.375414,0.1417,0.262343,0,0.251862,0.002445,0,0.752,y
Male,0.323529,0.259259,0.214253,0.602041,0.038462,0,0,0,0,0.021277,0.670886,0.209495,0.040984,0.039101,0.379282,0.054656,0.124666,0.003996,0.00869,0.000158,0.636364,0.992,y
Male,0.294118,0.296296,0.180396,0.240816,0.038462,0.065574,0,0,0,0.049645,0.113924,0.191398,0.04918,0.014704,0.240884,0.109312,0.135431,0.037209,0.069064,0.000241,0,0.936,y
Male,0.264706,0.518519,0.406451,0.280612,0.192308,0,0.05618,0.022727,0,0.141844,0.303797,0.31706,0.106557,0.014393,0.359392,0.342105,0.244984,0,0.326001,0,0.727273,0.672,n
Male,0.117647,0.481481,0.214769,0.240816,0,0.032787,0.044944,0.090909,0,0.042553,0.139241,0.260212,0.098361,0.011065,0.316298,0.147773,0.273679,0,0.267565,0.001362,0,0.736,y
Male,0.235294,0.407407,0.394248,0.440816,0,0,0,0.045455,0,0,0.392405,0.346688,0,0.00055,0.544751,0.248988,0.524496,0,0.322451,0.00378,0.181818,0.68,n
Male,0.470588,0.518519,0.280992,0.280612,0.019231,0.04918,0.022472,0.090909,0.0625,0.092199,0.303797,0.283044,0.155738,0.031509,0.319061,0.17004,0.092253,0,0.103563,0.009505,0.727273,0.896,y
Male,0.176471,0.481481,0.329686,0.240816,0.096154,0.016393,0.022472,0,0.125,0.106383,0.303797,0.333795,0.040984,0.000914,0.429558,0.204453,0.061252,0,0.298362,0.002758,0.181818,0.704,y
Male,0.323529,0.592593,0.276868,0.280612,0.057692,0.098361,0.078652,0.045455,0,0.141844,0.291139,0.228014,0.090164,0.057707,0.372928,0.101215,0.031469,0,0.228079,0.006813,0,0.776,y
Male,0.558824,0.592593,0.232527,0.321429,0.019231,0,0,0.022727,0,0.007092,0.291139,0.244139,0.032787,0.020122,0.312983,0.214575,0.129551,0,0.0651,0.007912,0.545455,0.936,y
Female,0.382353,0.592593,0.237053,0.40102,0,0.016393,0.022472,0.045455,0,0.028369,0.417722,0.31772,0.008197,0.031221,0.354696,0.159919,0.046927,0.00146,0.020277,0.002412,0.181818,0.984,y
Female,0.352941,0.296296,0.25063,0.440816,0.019231,0,0.11236,0.022727,0,0.085106,0.21519,0.306098,0.065574,0.059015,0.331215,0.157895,0.153889,0,0.017533,0,0.545455,0.984,y
Female,0.588235,0.62963,0.308776,0.360204,0,0.016393,0,0.136364,0.0625,0.014184,0.139241,0.306726,0.081967,0.057312,0.325967,0.257085,0.069144,0.008605,0.012044,0.000116,0.181818,0.992,n
Male,0.5,0.481481,0.236423,0.320408,0.038462,0.065574,0.067416,0,0.0625,0.092199,0.126582,0.288724,0.04918,0.124098,0.265746,0.17004,0.143539,0,0.025461,0.000005,0.545455,0.976,n
Male,0.382353,0.518519,0.044569,0.640816,0,0.032787,0,0.022727,0,0.014184,0.025316,0.300781,0.02459,0.080528,0.083425,0.05668,0.062944,0,0.064447,0.002357,0.636364,0.936,n
Unknown,0.470588,0.555556,0.024175,0.640816,0,0,0,0,0,0,0.063291,0.312555,0,0.064728,0.039779,0.072874,0,0,0.072374,0.002357,0.636364,0.928,n
Female,0.382353,0.481481,0.143446,0.4,0.019231,0.032787,0.011236,0,0,0.028369,0.063291,0.287223,0.040984,0.025531,0.20442,0.060729,0.279008,0,0.089036,0.002357,0.545455,0.912,n
Female,0.470588,0.444444,0.2217,0.360204,0.019231,0.016393,0,0,0,0.028369,0.101266,0.333686,0.02459,0.056178,0.278453,0.244939,0.064857,0.031008,0.113277,0.002357,0.454545,0.888,n
Female,0.558824,0.62963,0.16195,0.679592,0,0.016393,0.044944,0.022727,0,0.035461,0.075949,0.273274,0.016393,0.345923,0.218508,0.165992,0.088359,0,0.104434,0.002357,0.636364,0.896,n
Male,0.470588,0.481481,0.297605,0.40102,0,0,0,0,0.0625,0.014184,0.202532,0.263899,0.385246,0.032209,0.367403,0.228745,0.230017,0,0.150477,0.01489,0.818182,0.848,n
Male,0.5,0.37037,0.352658,0.321429,0.019231,0.065574,0.05618,0,0,0.085106,0.189873,0.252167,0.098361,0.024411,0.431768,0.15587,0.135213,0,0.188483,0.01489,0,0.816,n
Male,0.352941,0.407407,0.031164,0.561224,0.019231,0,0.011236,0,0,0.014184,0.050633,0.005177,0,0.007034,0.057459,0.010121,0.058651,0,0.261162,0.01489,0.909091,0.736,n
Male,0.5,0.481481,0.190078,0.40102,0.019231,0.065574,0.168539,0,0,0.212766,0.113924,0.294743,0.032787,0.049414,0.266022,0.087045,0.158347,0,0.115716,0.01489,0.181818,0.888,n
Male,0.382353,0.37037,0.285117,0.680612,0.019231,0.016393,0.022472,0,0.0625,0.035461,0.240506,0.054748,0.065574,0.08785,0.430939,0.178138,0.038221,0,0.169992,0.01489,0.363636,0.832,n
Male,0.441176,0.592593,0.171001,0.360204,0,0,0,0.022727,0.1875,0.042553,0.088608,0.28786,0.008197,0.008056,0.21105,0.054656,0.139121,0,0.124711,0.01489,0,0.88,n
Male,0.529412,0.518519,0.439791,0.240816,0,0.163934,0.078652,0,0,0.156028,0.101266,0.353851,0.057377,0.044554,0.349448,0.311741,0.290991,0,0.264865,0.01489,0.454545,0.736,y
Male,0.441176,0.481481,0.304423,0.280612,0,0.016393,0.011236,0.068182,0,0.014184,0.025316,0.265443,0.008197,0.029819,0.323757,0.338057,0.026099,0,0.280524,0.01489,0.454545,0.72,n
Male,0.382353,0.481481,0.391441,0.439796,0,0,0.011236,0,0,0.007092,0.050633,0.344384,0,0.06982,0.303591,0.473684,0.050236,0,0.305375,0.01489,0.363636,0.696,y
Male,0.558824,0.555556,0.168194,0.240816,0,0,0,0,0,0.007092,0.101266,0.187419,0.040984,0.018336,0.21768,0.218623,0.014487,0,0.125626,0.01489,1,0.872,n
Male,0.529412,0.444444,0.19953,0.360204,0,0,0,0,0,0.021277,0.113924,0.038042,0.04918,0.028028,0.242541,0.184211,0.455545,0,0.354358,0.01489,0.181818,0.648,y
Male,0.5,0.444444,0.238027,0.440816,0.019231,0.065574,0.022472,0.045455,0.1875,0.078014,0.189873,0.045556,0.02459,0.016155,0.288122,0.129555,0.388811,0,0.337239,0.01489,0.272727,0.664,n
Male,0.5,0.62963,0.17461,0.40102,0,0.114754,0.011236,0,0,0.092199,0.075949,0.297432,0.02459,0.043949,0.241436,0.078947,0.062429,0,0.108398,0.075824,0.090909,0.896,n
Male,0.470588,0.555556,0.234418,0.280612,0.057692,0.081967,0,0,0.0625,0.078014,0.341772,0.288504,0.303279,0.015087,0.304972,0.101215,0.201107,0,0.257547,0.000081,0.363636,0.744,y
Male,0.382353,0.37037,0.195119,0.360204,0,0.04918,0.011236,0.045455,0,0.078014,0.139241,0.037181,0.032787,0.016418,0.209116,0.15587,0.048022,0,0.346539,0.000081,0.090909,0.656,n
Male,0.5,0.37037,0.248797,0.081633,0.326923,0.409836,0.168539,0,0.125,0.439716,0.518987,0.304547,0.131148,0.02451,0.324033,0.143725,0.246741,0,0.042689,0.000081,0.363636,0.96,n
Male,0.5,0.37037,0.248797,0.081633,0.326923,0.409836,0.168539,0.295455,0.125,0.439716,0.518987,0.304547,0.131148,0.02451,0.324033,0.143725,0.246741,0,0.042689,0.000081,0.363636,0.96,n
Male,0.5,0.444444,0.218492,0.40102,0.096154,0.147541,0.078652,0.5,0,0.156028,0.177215,0.041743,0.02459,0.038299,0.319337,0.147773,0.071276,0,0.146818,0.004,0.272727,0.856,n
Male,0.558824,0.481481,0.186354,0.361224,0.019231,0.098361,0.044944,0,0,0.099291,0.151899,0.234999,0.02459,0.07932,0.236188,0.097166,0.108127,0,0.144684,0.021099,0.545455,0.856,n
Male,0.470588,0.296296,0.396998,0.441837,0,0,0,0.022727,0,0.007092,0.316456,0.076587,0.45082,0.053522,0.502486,0.174089,0.363559,0,0.080041,0.000862,0.636364,0.92,n
Male,0.529412,0.444444,0.460701,0.521429,0.019231,0.016393,0.011236,0,0,0.049645,0.544304,0.089021,0.114754,0.058116,0.622652,0.244939,0.090655,0.008287,0.072113,0.148351,0.636364,0.928,n
Male,0.441176,0.518519,0.232184,0.281633,0,0,0,0.113636,0,0.092199,0.126582,0.044416,0.245902,0.03128,0.309945,0.121457,0.200385,0,0.096049,0.148351,0.636364,0.904,n
Male,0.352941,0.555556,0.238886,0.321429,0.192308,0.213115,0.033708,0.045455,0.125,0.22695,0.392405,0.247083,0.02459,0.029884,0.359669,0.157895,0.043861,0,0.200636,0.148351,0.454545,0.8,n
Male,0.352941,0.444444,0.209326,0.481633,0.019231,0.032787,0,0,0,0.106383,0.164557,0.039954,0.02459,0.02451,0.337017,0.076923,0.037025,0,0.056257,0.148351,0.636364,0.944,n
Male,0.588235,0.666667,0.165445,0.40102,0.057692,0.163934,0.011236,0,0.0625,0.12766,0.139241,0.217519,0.02459,0.036767,0.234254,0.153846,0.283943,0,0.081718,0.148351,0.454545,0.92,n
Male,0.382353,0.259259,0.279159,0.440816,0.076923,0.04918,0.123596,0.136364,0.0625,0.156028,0.316456,0.053585,0.065574,0.060055,0.371547,0.101215,0.008031,0,0.233567,0.148351,0.363636,0.768,n
Male,0.411765,0.407407,0.431198,0.402041,0.019231,0.04918,0,0,0.1875,0.085106,0.670886,0.350242,0.07377,0.054403,0.60663,0.176113,0.042493,0.010082,0.050464,0.148351,0.363636,0.952,y
Male,0.647059,0.62963,0.240834,0.321429,0.038462,0.131148,0.191011,0.022727,0,0.212766,0.126582,0.356352,0.04918,0.028648,0.321547,0.109312,0.013266,0,0.111143,0.148351,0.727273,0.888,n
Male,0.5,0.444444,0.20904,0.361224,0.019231,0.016393,0.011236,0,0,0.035461,0.202532,0.245813,0.07377,0.02155,0.31547,0.192308,0.069507,0,0.062508,0.148351,0.909091,0.936,y
Male,0.441176,0.555556,0.515697,0.241837,0.076923,0.147541,0.123596,0,0.0625,0.219858,0.898734,0.522282,0.147541,0.020145,0.59558,0.44332,0.240002,0.011346,0.02912,0.148351,0,0.976,y
Male,0.529412,0.703704,0.221815,0.479592,0.019231,0.032787,0,0,0,0.021277,0.151899,0.042392,0.196721,0.002386,0.245856,0.165992,0.291539,0,0.33713,0.007637,0.363636,0.664,n
Male,0.764706,0.703704,0.202223,0.320408,0.057692,0.147541,0.011236,0,0.0625,0.099291,0.126582,0.038567,0.155738,0.02375,0.235635,0.080972,0.11652,0,0.320316,0.004022,0.454545,0.68,n
Male,0.470588,0.518519,0.34206,0.440816,0.019231,0.147541,0.179775,0.090909,0,0.234043,0.202532,0.248897,0.303279,0.010006,0.432597,0.153846,0.171661,0,0.183299,0.007637,0.727273,0.816,n
Male,0.558824,0.62963,0.156107,0.40102,0,0.131148,0.022472,0.113636,0,0.070922,0.151899,0.279969,0.057377,0.015095,0.26768,0.046559,0.147004,0,0.304461,0.085164,0.454545,0.696,n
Male,0.617647,0.62963,0.26289,0.20102,0.057692,0.131148,0.044944,0.090909,0.0625,0.141844,0.113924,0.382057,0.04918,0.10865,0.312155,0.139676,0.338082,0,0.116631,0.000007,0,0.888,y
Male,0.588235,0.444444,0.2669,0.240816,0.076923,0.04918,0.011236,0.113636,0,0.056738,0.265823,0.211448,0.155738,0.004103,0.331492,0.293522,0.140076,0,0.142135,0.000022,0.909091,0.856,n
Male,0.294118,0.481481,0.233444,0.40102,0,0,0.044944,0.045455,0,0.049645,0.202532,0.298352,0.098361,0.017731,0.33895,0.089069,0.322558,0,0.245807,0.000003,0.818182,0.752,n
Male,0.411765,0.592593,0.234934,0.240816,0.019231,0,0.05618,0.159091,0,0.06383,0.126582,0.269331,0.098361,0.013293,0.31105,0.117409,0.100181,0,0.134316,0.003219,0.818182,0.864,y
Male,0.382353,0.518519,0.286492,0.361224,0.153846,0.04918,0.044944,0.045455,0.0625,0.148936,0.189873,0.246632,0.090164,0.030167,0.398343,0.080972,0.287866,0,0.199917,0.000006,0.636364,0.8,n
Male,0.470588,0.518519,0.211847,0.40102,0.019231,0.114754,0.157303,0.090909,0.0625,0.184397,0.189873,0.040446,0.090164,0.061926,0.307735,0.09919,0.362898,0,0.164351,0.038461,0,0.84,n
Male,0.529412,0.555556,0.304594,0.240816,0,0.213115,0.078652,0.090909,0.0625,0.170213,0.177215,0.351776,0.032787,0.026063,0.356354,0.08502,0.251241,0,0.108442,0.001769,0.090909,0.896,n
Male,0.558824,0.592593,0.215742,0.6,0.019231,0.229508,0.089888,0.022727,0,0.177305,0.164557,0.340468,0,0.056695,0.260221,0.080972,0.033791,0,0.089798,0.001769,0.454545,0.912,n
Male,0.411765,0.481481,0.18349,0.320408,0,0.04918,0.044944,0.113636,0.0625,0.106383,0.050633,0.256063,0.057377,0.021735,0.210497,0.093117,0.157692,0,0.085682,0.001769,1,0.912,n
Male,0.470588,0.222222,0.254583,0.8,0.019231,0,0,0.045455,0,0.007092,0.21519,0.216303,0.098361,0.014474,0.268785,0.251012,0.0055,0,0.046957,0.001769,0.818182,0.952,n
Male,0.735294,0.592593,0.022285,0.440816,0,0.016393,0,0.227273,0,0.007092,0,0.318608,0,0.017807,0.031492,0.038462,0,0.023812,0.066886,0.001769,0.272727,0.936,n
Female,0.323529,0.518519,0.2842,0.480612,0,0.065574,0.044944,0.113636,0,0.06383,0.21519,0.315191,0.02459,0.066598,0.344199,0.315789,0.027507,0,0.153374,0.001769,0.454545,0.848,n
Female,0.411765,0.333333,0.023602,0.480612,0,0,0,0.113636,0,0,0.037975,0.289491,0.008197,0.00057,0.037293,0.082996,0.043829,0,0.040663,0.001769,0.636364,0.96,n
Female,0.676471,0.62963,0.343607,0.480612,0,0,0.022472,0,0.125,0.049645,0.037975,0.266282,0.057377,0.000232,0.322376,0.143725,0.112243,0,0.075968,0.001769,0.181818,0.928,y
Female,0.470588,0.555556,0.311927,0.402041,0,0.04918,0.022472,0.136364,0.0625,0.106383,0.227848,0.343194,0.204918,0.068382,0.345028,0.044534,0.192066,0,0.045128,0.001769,0,0.96,y
Female,0.617647,0.518519,0.212191,0.440816,0.038462,0.114754,0.011236,0.090909,0,0.078014,0.202532,0.381486,0.008197,0.046064,0.282597,0.131579,0.045726,0,0.085834,0.001769,1,0.912,n
Male,0.558824,0.740741,0.236709,0.40102,0.019231,0.016393,0.044944,0.113636,0.3125,0.113475,0.164557,0.250212,0.139344,0.022896,0.296961,0.103239,0.402162,0,0.157947,0.001769,0.909091,0.84,n
Male,0.5,0.740741,0.256989,0.521429,0.096154,0.196721,0.202247,0.136364,0.125,0.411348,0.050633,0.168855,0.057377,0.035749,0.296133,0.058704,0.125093,0,0.187982,0.001769,0.090909,0.816,n
Male,0.764706,0.851852,0.213623,0.202041,0.019231,0.311475,0.303371,0.022727,0.3125,0.460993,0.012658,0.212801,0.04918,0.041507,0.254144,0.072874,0.243928,0,0.131572,0.001769,0.181818,0.872,n
Male,0.470588,0.481481,0.176558,0.40102,0.019231,0.032787,0,0.409091,0,0.028369,0.177215,0.287201,0.188525,0.045979,0.25221,0.080972,0.085575,0,0.094525,0.001769,0.909091,0.904,n
Male,0.441176,0.37037,0.04096,0.959184,0,0,0,0.045455,0,0,0.151899,0.00709,0.065574,0.000044,0.075414,0.044534,0.031135,0,1,0.008516,0,0,n
Female,0.617647,0.444444,0.224106,0.440816,0,0.163934,0.011236,0.045455,0,0.099291,0.088608,0.042839,0.016393,0.652716,0.25,0.109312,0.080201,0,0.186457,0.106593,0.272727,0.816,n
Female,0.529412,0.481481,0.17673,0.480612,0,0.016393,0.044944,0.068182,0,0.035461,0.113924,0.241864,0.016393,0.253277,0.216851,0.131579,0.048347,0,0.241343,0.000062,0.363636,0.76,n
Female,0.470588,0.37037,0.268561,0.520408,0,0,0,0.181818,0,0.056738,0.202532,0.331096,0.401639,0.01747,0.333149,0.281377,0.16548,0,0.137061,0.001137,0.454545,0.864,n
Female,0.382353,0.444444,0.197869,0.360204,0,0.081967,0.022472,0.159091,0,0.056738,0.202532,0.268633,0.008197,0.084846,0.264641,0.210526,0.012568,0,0.117698,0.001137,1,0.88,n
Male,0.441176,0.444444,0.237798,0.202041,0.019231,0.131148,0.022472,0.272727,0.375,0.148936,0.329114,0.28202,0.040984,0.031221,0.355525,0.020243,0.280077,0,0.086488,0.00373,0.909091,0.912,n
Male,0.5,0.481481,0.151295,0.281633,0.019231,0.147541,0.022472,0.045455,0,0.148936,0.050633,0.322553,0.065574,0.017786,0.203867,0.036437,0.238003,0,0.110685,0.021978,0.818182,0.888,n
Male,0.529412,0.518519,0.311354,0.402041,0,0.016393,0.022472,0,0,0.035461,0.341772,0.428458,0.122951,0.010972,0.483425,0.082996,0.194007,0,0.112362,0.021978,0.636364,0.888,y
Male,0.352941,0.37037,0.194317,0.362245,0.076923,0.081967,0.011236,0,0.0625,0.078014,0.21519,0.269305,0.040984,0.005365,0.322376,0.091093,0.069618,0.013072,0.002592,0.021978,0.363636,1,n
Male,0.558824,0.481481,0.225309,0.560204,0.019231,0.016393,0.011236,0.022727,0,0.028369,0.063291,0.282894,0.081967,0.110335,0.289503,0.153846,0.006501,0.005348,0.003811,0.021978,0.181818,1,n
Male,0.352941,0.37037,0.194317,0.362245,0.076923,0.081967,0.011236,0,0.0625,0.078014,0.21519,0.269305,0.040984,0.005365,0.322376,0.091093,0.069618,0.013072,0.002592,0.366483,0.363636,1,n
Female,0.352941,0.666667,0.166705,0.560204,0,0,0.022472,0.181818,0.125,0.028369,0.101266,0.181631,0.07377,0.012923,0.240608,0.062753,0.095599,0,0.034151,0.000961,0.454545,0.968,n
Male,0.352941,0.481481,0.30574,0.440816,0.038462,0.131148,0.168539,0.022727,0,0.198582,0.088608,0.359868,0.032787,0.063835,0.350276,0.172065,0.070871,0,0.153221,0.012692,0.454545,0.848,n
Male,0.352941,0.148148,0.077853,0.160204,0,0,0,0.045455,0,0,0.012658,0.014291,0.02459,0.001702,0.098343,0.115385,0.025328,0,0.120094,0.000242,0.636364,0.88,n
Male,0.441176,0.481481,0.21517,0.281633,0,0.229508,0.044944,0.136364,0.0625,0.184397,0.075949,0.268586,0.04918,0.007256,0.257182,0.074899,0.184031,0,0.020125,0.000012,0.181818,0.984,n
Male,0.529412,0.481481,0.202051,0.320408,0,0.04918,0.05618,0.090909,0,0.056738,0.075949,0.262834,0,0.234424,0.230387,0.119433,0.079994,0,0.049549,0.000041,0.454545,0.952,n
Male,0.5,0.37037,0.190479,0.40102,0,0.032787,0.022472,0.068182,0,0.028369,0.151899,0.290039,0.02459,0.014199,0.28232,0.072874,0.396183,0,0.122882,0.000041,0.272727,0.88,n
Unknown,0.352941,0.444444,0.280648,0.519388,0.038462,0.04918,0.011236,0.159091,0,0.070922,0.075949,0.352101,0.04918,0.128059,0.295304,0.119433,0.0074,0.009393,0.018752,0.000041,0.363636,0.984,y
Male,0.323529,0.185185,0.208811,0.480612,0,0,0.022472,0,0,0.042553,0.075949,0.252055,0.04918,0.019155,0.23674,0.125506,0.119824,0,0.075925,0.00019,0.181818,0.928,n
Male,0.382353,0.259259,0.060151,0.362245,0,0,0,0,0,0.014184,0.202532,0.010836,0.065574,0.004018,0.105249,0.012146,0.067364,0,0.019471,0.007967,0.272727,0.984,n
Male,0.441176,0.407407,0.291247,0.60102,0,0,0,0.068182,0,0,0.278481,0.248305,0.196721,0.034674,0.359669,0.153846,0.14707,0.010896,0.016487,0.000022,0.636364,0.984,n
Male,0.647059,0.444444,0.062214,0.321429,0,0.016393,0,0,0,0.007092,0.139241,0.365019,0.008197,0.001517,0.096133,0.010121,0.549972,0.008699,0.011238,0.000102,0.272727,0.992,n
Male,0.352941,0.444444,0.221185,0.402041,0,0.016393,0.191011,0.022727,0,0.12766,0.151899,0.360572,0.098361,0.016267,0.285083,0.066802,0.143204,0.025635,0.016161,0.012033,0.727273,0.984,n
Male,0.382353,0.296296,0.055511,0.481633,0,0,0,0,0,0,0.025316,0.341771,0,0.002173,0.104696,0.016194,0.220253,0,0.024655,0.000051,0.636364,0.976,n
Male,0.5,0.222222,0.040674,0.402041,0,0,0,0.068182,0,0,0.240506,0.374148,0.090164,0.00306,0.068785,0.01417,0.108758,0,0.019166,0.000098,0.272727,0.984,n
Male,0.411765,0.481481,0.095096,0.482653,0.038462,0.081967,0.033708,0,0.125,0.085106,0.177215,0.017657,0.065574,0.02585,0.162155,0.038462,0.184285,0.019018,0.024089,0.01489,0.727273,0.976,n
Male,0.352941,0.481481,0.066625,0.521429,0,0.016393,0,0.295455,0,0.007092,0.037975,0.330496,0.032787,0.004784,0.099724,0.02834,0.174279,0,0.008799,0.000044,0.636364,0.992,n
Male,0.382353,0.444444,0.259223,0.281633,0,0,0.067416,0.204545,0,0.06383,0.303797,0.049694,0.188525,0.021853,0.341989,0.07085,0.455083,0,0.021192,0.000017,0,0.984,n
Male,0.588235,0.518519,0.278815,0.641837,0,0,0.011236,0.272727,0,0.021277,0.227848,0.260124,0.02459,0.057005,0.342818,0.12753,0.26712,0,0.008559,0.000017,0.636364,0.992,y
Male,0.382353,0.37037,0.225538,0.402041,0.019231,0.032787,0.067416,0.045455,0.1875,0.113475,0.291139,0.345402,0.04918,0.088127,0.320166,0.030364,0.109333,0,0.013569,0.000017,0,0.992,y
Male,0.323529,0.518519,0.372193,0.361224,0,0.229508,0.101124,0.090909,0,0.219858,0.35443,0.442027,0.032787,0.249679,0.427901,0.076923,0.101224,0,0.152459,0.000011,0.545455,0.848,n
Male,0.352941,0.518519,0.18813,0.281633,0.019231,0.032787,0.011236,0,0.0625,0.113475,0.101266,0.352739,0.032787,0.030165,0.251381,0.093117,0.080529,0.00538,0.021497,0.024175,0,0.984,y
Male,0.617647,0.592593,0.183604,0.440816,0.038462,0.065574,0.022472,0.227273,0,0.085106,0.151899,0.337059,0.081967,0.000986,0.23011,0.08502,0.137689,0,0.008233,0.016813,0.727273,0.992,n
Male,0.411765,0.481481,0.222159,0.322449,0,0.131148,0.05618,0.090909,0.125,0.163121,0.177215,0.377319,0.114754,0.009771,0.314917,0.022267,0.120697,0.020892,0.005489,0.016813,0,1,n
Male,0.411765,0.222222,0.048751,0.521429,0,0,0,0.159091,0,0,0.063291,0.357647,0,0.001288,0.086464,0.018219,0.411145,0,0.016727,0.016813,0.636364,0.984,n
Male,0.205882,0.777778,0.056313,0.202041,0,0,0,0.25,0.1875,0.028369,0.101266,0.359528,0.008197,0.000479,0.099448,0.022267,0.174047,0,0.003158,0.016813,0.272727,1,n
Female,0.617647,0.37037,0.204342,0.40102,0,0.032787,0.011236,0.204545,0,0.042553,0.063291,0.25764,0.065574,0.05197,0.222928,0.172065,0.165884,0,0.008559,0.016813,0.636364,0.992,y
Female,0.617647,0.62963,0.182745,0.20102,0,0.081967,0.11236,0.113636,0.0625,0.12766,0.063291,0.260875,0.02459,0.015992,0.222099,0.087045,0.16608,0.011037,0.063423,0.016813,0.727273,0.936,y
Female,0.5,0.37037,0.269936,0.440816,0.057692,0.147541,0.033708,0.045455,0,0.113475,0.240506,0.28213,0.07377,0.055408,0.357735,0.064777,0.226363,0,0.032779,0.00009,0.636364,0.968,y
Female,0.411765,0.444444,0.369271,0.60102,0,0.016393,0.044944,0.068182,0.0625,0.078014,0.151899,0.432276,0.114754,0.01307,0.49779,0.165992,0.131598,0,0.12898,0.00123,0.545455,0.872,n
Male,0.470588,0.555556,0.267243,0.280612,0,0,0.101124,0.204545,0.0625,0.070922,0.164557,0.323395,0.081967,0.01695,0.315193,0.178138,0.329969,0,0.179749,0.023296,0.090909,0.824,n
Male,0.382353,0.518519,0.234074,0.480612,0.038462,0,0,0,0,0.042553,0.050633,0.267115,0.163934,0.011118,0.289227,0.1417,0.364704,0,0.132225,0.000084,0.090909,0.872,n
Male,0.617647,0.444444,0.249943,0.280612,0.076923,0.016393,0.078652,0,0,0.106383,0.278481,0.047882,0.07377,0.007171,0.273481,0.257085,0.197363,0,0.185238,0.009945,0.454545,0.816,n
Male,0.411765,0.518519,0.276352,0.281633,0,0.081967,0.348315,0,0.0625,0.531915,0.075949,0.330256,0.188525,0.040536,0.253315,0.054656,0.191539,0,0.161759,0.000411,0.363636,0.84,y
Male,0.264706,0.555556,0.227887,0.480612,0.038462,0,0.089888,0,0.0625,0.092199,0.101266,0.26586,0.04918,0.01858,0.31547,0.192308,0.062562,0,0.149889,0.000411,0.909091,0.848,n
Male,0.558824,0.37037,0.132161,0.321429,0,0,0.022472,0.045455,0,0.028369,0.050633,0.17633,0.065574,0.003373,0.185359,0.066802,0.265626,0,0.035022,0.000411,0.272727,0.968,n
Male,0.705882,0.62963,0.204228,0.320408,0.076923,0,0.011236,0.318182,0,0.056738,0.050633,0.274088,0.016393,0.005068,0.254972,0.131579,0.198686,0,0.346234,0.068681,0.181818,0.656,n
