@relation 'features-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R22,25-weka.filters.unsupervised.attribute.Remove-R1,4-5,7,9,12-13,15,18,21-22'

@attribute Polarity numeric
@attribute Subjectivity numeric
@attribute OT numeric
@attribute BoM numeric
@attribute PoGP numeric
@attribute AllScriptureCount numeric
@attribute AuthorityMentions numeric
@attribute WordQuantity numeric
@attribute FirstPersonPronoun numeric
@attribute PercentInQuotes numeric
@attribute DaysElapsed numeric
@attribute YearGiven numeric
@attribute PopularByAbsolute {y,n}

@data
0.558824,0.555556,0.038462,0.011236,0,0.021277,0.131148,0.20221,0.076923,0,0.029272,0.976,y
0.470588,0.444444,0.019231,0.044944,0,0.092199,0.057377,0.268508,0.196356,0,0.082023,0.92,n
0.323529,0.666667,0.115385,0.089888,0.125,0.567376,0.008197,0.412155,0.038462,0,0.187372,0.816,n
0.558824,0.481481,0,0.078652,0.0625,0.099291,0.090164,0.285083,0.151822,0.002213,0.114954,0.888,n
0.323529,0.444444,0,0.011236,0,0.184397,0.04918,0.346685,0.060729,0,0.168772,0.832,n
0.617647,0.481481,0,0.033708,0,0.028369,0,0.234254,0.123482,0,0.106503,0.896,n
0.205882,0.185185,0,0,0,0,0.032787,0.054144,0.018219,0,0.011238,0.992,n
0.411765,0.37037,0.019231,0.089888,0,0.134752,0.122951,0.312707,0.220648,0,0.285294,0.712,y
0.588235,0.62963,0.057692,0.123596,0,0.219858,0.02459,0.251381,0.119433,0,0.10047,0.904,n
0.823529,0.407407,0,0.044944,0.0625,0.056738,0.04918,0.155525,0.206478,0,0.329006,0.672,n
0.470588,0.481481,0.076923,0.11236,0.0625,0.163121,0.008197,0.308011,0.101215,0,0.264974,0.736,n
0.411765,0.444444,0.038462,0.089888,0,0.156028,0.040984,0.390608,0.174089,0.009672,0.17731,0.824,n
0.323529,0.666667,0.038462,0,0.0625,0.092199,0,0.247514,0.04251,0,0.249423,0.752,n
0.441176,0.481481,0,0,0.0625,0.120567,0.016393,0.230387,0.038462,0,0.273206,0.728,n
0.411765,0.814815,0.019231,0.011236,0,0.06383,0.008197,0.176243,0.040486,0,0.307052,0.696,n
0.382353,0.37037,0,0.011236,0,0.042553,0.07377,0.335083,0.153846,0,0.205863,0.792,n
0.441176,0.444444,0.057692,0.11236,0.4375,0.283688,0.057377,0.400552,0.165992,0,0.176243,0.824,n
0.676471,0.740741,0,0.033708,0,0.049645,0.098361,0.30663,0.317814,0,0.335562,0.664,y
0.470588,0.592593,0.038462,0.044944,0.125,0.106383,0.057377,0.270718,0.145749,0,0.030187,0.968,y
0.294118,0.481481,0,0.033708,0.0625,0.113475,0.122951,0.339503,0.143725,0,0.15749,0.84,y
0.264706,0.592593,0.019231,0.078652,0,0.092199,0.081967,0.215746,0.080972,0,0.089341,0.912,n
0.529412,0.518519,0.019231,0.134831,0,0.212766,0.090164,0.326796,0.174089,0,0.083548,0.92,n
0.5,0.481481,0.019231,0.033708,0.0625,0.070922,0.032787,0.285912,0.263158,0,0.345624,0.656,n
0.382353,0.407407,0,0,0,0,0.221311,0.212431,0.200405,0,0.235397,0.768,y
0.588235,0.481481,0,0.033708,0,0.049645,0.040984,0.238122,0.133603,0,0.236812,0.76,n
0.558824,0.518519,0.019231,0,0.1875,0.042553,0.040984,0.231492,0.151822,0,0.059982,0.944,y
0.323529,0.333333,0,0.044944,0,0.042553,0.016393,0.255525,0.157895,0,0.25049,0.752,n
0.411765,0.444444,0.038462,0.022472,0.0625,0.049645,0.065574,0.229558,0.174089,0,0.100928,0.904,n
0.441176,0.592593,0,0.011236,0,0.014184,0.02459,0.240331,0.178138,0,0.162826,0.84,n
0.617647,0.555556,0.096154,0.011236,0.0625,0.092199,0.008197,0.343094,0.230769,0,0.203271,0.8,n
0.852941,0.666667,0,0,0,0,0.008197,0.188122,0.119433,0,0.1581,0.84,n
0.676471,0.703704,0.134615,0.011236,0,0.085106,0.008197,0.256354,0.091093,0,0.182341,0.816,n
0.617647,0.666667,0,0,0,0.014184,0.122951,0.237845,0.074899,0,0.278542,0.72,n
0.588235,0.592593,0,0,0,0,0.04918,0.227072,0.105263,0,0.214205,0.784,y
0.411765,0.444444,0.038462,0,0,0.014184,0.057377,0.239503,0.105263,0,0.086597,0.912,n
0.470588,0.444444,0.019231,0,0,0.049645,0.008197,0.250829,0.147773,0,0.322494,0.68,y
0.323529,0.62963,0,0,0,0.014184,0.016393,0.202486,0.159919,0,0.349893,0.648,y
0.647059,0.666667,0,0,0,0.042553,0.016393,0.223204,0.11336,0.012647,0.31498,0.688,n
0.852941,0.703704,0.057692,0.033708,0,0.056738,0.02459,0.15884,0.168016,0,0.270462,0.728,n
0.411765,0.518519,0,0,0,0.028369,0.090164,0.258011,0.093117,0,0.301302,0.696,n
0.411765,0.592593,0.057692,0,0,0.021277,0.016393,0.169337,0.119433,0,0.141634,0.856,y
0.441176,0.62963,0,0,0,0.021277,0.02459,0.233702,0.101215,0,0.341203,0.656,y
0.323529,0.518519,0,0,0.0625,0.035461,0.032787,0.130663,0.234818,0,0.380842,0.616,y
0.558824,0.703704,0,0.011236,0,0.035461,0.065574,0.335635,0.206478,0,0.187263,0.816,y
0.764706,0.814815,0,0.011236,0.0625,0.035461,0.081967,0.25442,0.109312,0,0.174413,0.824,n
0.323529,0.555556,0.038462,0,0,0.070922,0.04918,0.223204,0.149798,0,0.306181,0.696,n
0.529412,0.777778,0.057692,0,0,0.028369,0.02459,0.241436,0.048583,0,0.164089,0.84,y
0.705882,0.740741,0.038462,0.033708,0,0.049645,0,0.199171,0.082996,0,0.15002,0.848,n
0.529412,0.703704,0,0,0,0.007092,0.131148,0.187017,0.168016,0,0.095439,0.904,n
1,0.814815,0,0,0,0.014184,0.057377,0.122652,0.026316,0,0.1116,0.888,n
0.441176,0.62963,0.019231,0.011236,0,0.042553,0.02459,0.241713,0.082996,0,0.167095,0.832,y
0.352941,0.407407,0,0,0,0.028369,0.02459,0.212983,0.093117,0,0.329725,0.672,n
0.558824,0.555556,0,0,0.0625,0.014184,0.016393,0.187845,0.05668,0,0.079584,0.92,n
0.617647,0.592593,0,0.011236,0.0625,0.028369,0.016393,0.224862,0.135628,0,0.198349,0.8,n
0.735294,0.703704,0,0,0,0,0.065574,0.16989,0.117409,0,0.254606,0.744,n
0.647059,0.777778,0,0,0,0.014184,0.04918,0.238122,0.131579,0,0.223091,0.776,n
0.411765,0.481481,0,0.033708,0,0.092199,0.040984,0.342818,0.255061,0,0.096659,0.904,y
0.470588,0.259259,0,0.011236,0,0.035461,0.098361,0.248895,0.188259,0.017878,0.036133,0.968,y
0.294118,0.481481,0,0.044944,0,0.042553,0.07377,0.222652,0.342105,0,0.074465,0.928,y
0.411765,0.407407,0,0.011236,0,0.007092,0.008197,0.222099,0.212551,0.012767,0.04711,0.952,n
0.441176,0.666667,0,0.044944,0,0.092199,0.016393,0.193094,0.107287,0,0.171756,0.832,n
0.382353,0.407407,0,0,0,0,0.229508,0.292265,0.232794,0,0.335148,0.664,n
0.323529,0.518519,0,0,0,0.007092,0.057377,0.242265,0.42915,0,0.298711,0.704,n
0.294118,0.592593,0,0,0,0.021277,0.032787,0.257459,0.131579,0,0.2697,0.728,n
0.352941,0.62963,0,0.011236,0,0.021277,0.008197,0.184807,0.202429,0,0.120747,0.88,n
0.588235,0.518519,0.019231,0.05618,0,0.049645,0.040984,0.34337,0.101215,0,0.062051,0.936,n
0.382353,0.296296,0,0.011236,0.0625,0.049645,0,0.287293,0.02834,0.000907,0.114192,0.888,n
0.411765,0.666667,0,0,0,0.049645,0.02459,0.277901,0.182186,0,0.279915,0.72,n
0.676471,0.703704,0.019231,0.05618,0,0.141844,0.057377,0.333702,0.131579,0,0.162674,0.84,n
0.294118,0.592593,0,0,0,0.014184,0.008197,0.19779,0.220648,0,0.097421,0.904,n
0.470588,0.814815,0.153846,0,0.0625,0.099291,0.016393,0.263536,0.080972,0,0.256131,0.744,n
0.529412,0.592593,0,0,0.0625,0.056738,0.188525,0.386188,0.354251,0,0.350198,0.648,y
0.470588,0.62963,0.076923,0.022472,0.0625,0.113475,0.098361,0.196133,0.176113,0,0.168925,0.832,n
0.676471,0.703704,0,0.05618,0.1875,0.113475,0.098361,0.298895,0.242915,0,0.35279,0.648,n
0.323529,0.407407,0,0,0,0,0.032787,0.133978,0.072874,0,0.332665,0.664,n
0.441176,0.481481,0.038462,0.134831,0.0625,0.170213,0.032787,0.223757,0.198381,0,0.254345,0.744,n
0.5,0.62963,0,0.011236,0,0.049645,0.07377,0.220166,0.265182,0,0.331751,0.672,n
0.5,0.407407,0,0.022472,0,0.049645,0.090164,0.371271,0.180162,0,0.343838,0.656,n
0.529412,0.518519,0,0,0,0.014184,0.032787,0.131768,0.180162,0,0.34643,0.656,n
0.382353,0.518519,0.019231,0.033708,0,0.106383,0.172131,0.396961,0.226721,0,0.320621,0.68,n
0.617647,0.62963,0,0.011236,0,0.007092,0.114754,0.373481,0.382591,0,0.355578,0.648,n
0.5,0.555556,0.019231,0.011236,0,0.070922,0.098361,0.335635,0.289474,0.172298,0.291197,0.712,n
0.617647,0.666667,0.038462,0.033708,0,0.092199,0.04918,0.261326,0.105263,0,0.300497,0.696,n
0.647059,0.592593,0,0.044944,0,0.106383,0.163934,0.245856,0.370445,0,0.273511,0.728,n
0.411765,0.407407,0,0.033708,0.0625,0.134752,0.07377,0.294751,0.12753,0,0.102452,0.896,n
0.294118,0.333333,0.115385,0.044944,0.0625,0.163121,0.106557,0.259116,0.107287,0,0.106503,0.896,n
0.411765,0.37037,0.019231,0.089888,0,0.085106,0.040984,0.234254,0.194332,0,0.148843,0.856,n
0.529412,0.555556,0.019231,0.101124,0,0.092199,0.065574,0.287845,0.165992,0,0.187873,0.816,n
0.411765,0.333333,0,0,0,0,0.057377,0.111326,0.078947,0,0.167552,0.832,n
0.529412,0.592593,0,0.011236,0,0.007092,0.040984,0.207735,0.072874,0,0.158405,0.84,y
0.470588,0.296296,0,0.044944,0.0625,0.042553,0.07377,0.285083,0.303644,0,0.249619,0.752,y
0.382353,0.481481,0,0.123596,0,0.113475,0.065574,0.26547,0.163968,0,0.205667,0.792,n
0.5,0.37037,0,0.011236,0,0.007092,0.040984,0.287293,0.259109,0,0.191445,0.808,n
0.382353,0.444444,0,0.078652,0,0.085106,0.237705,0.280663,0.417004,0,0.221871,0.776,y
0.382353,0.592593,0,0,0.0625,0.014184,0.065574,0.133149,0.058704,0,0.127782,0.872,n
0.558824,0.555556,0.038462,0.05618,0,0.092199,0.057377,0.286188,0.097166,0,0.167705,0.832,n
0.558824,0.518519,0.038462,0.033708,0.125,0.092199,0.02459,0.26547,0.062753,0,0.173999,0.824,y
0.529412,0.407407,0,0,0,0.035461,0.016393,0.23232,0.257085,0,0.292416,0.704,n
0.558824,0.740741,0,0.05618,0,0.06383,0.008197,0.227901,0.194332,0,0.087707,0.912,y
0.382353,0.62963,0,0.078652,0.125,0.078014,0.032787,0.237569,0.149798,0,0.245306,0.752,n
0.911765,0.740741,0,0,0,0,0.106557,0.028177,0.008097,0,0.024089,0.976,n
0.529412,0.703704,0,0.033708,0,0.042553,0.040984,0.20884,0.107287,0,0.135993,0.864,n
0.294118,0.37037,0,0,0,0.021277,0.172131,0.246685,0.354251,0,0.231019,0.768,n
0.588235,0.555556,0,0.044944,0,0.085106,0.02459,0.205249,0.08502,0,0.167291,0.832,y
0.5,0.62963,0.019231,0.044944,0,0.078014,0.04918,0.166851,0.076923,0,0.076992,0.928,y
0.411765,0.555556,0,0.011236,0,0.035461,0.07377,0.301381,0.504049,0,0.207344,0.792,n
0.470588,0.62963,0.019231,0.078652,0,0.078014,0.081967,0.241436,0.226721,0,0.214553,0.784,y
0.382353,0.37037,0.038462,0.022472,0.4375,0.120567,0.040984,0.244199,0.07085,0.083984,0.14758,0.856,n
0.352941,0.518519,0.038462,0.011236,0,0.06383,0.098361,0.426519,0.188259,0,0.275798,0.728,y
0.294118,0.296296,0.038462,0,0,0.049645,0.04918,0.240884,0.109312,0.037209,0.069064,0.936,n
0.176471,0.481481,0.096154,0.022472,0.125,0.106383,0.040984,0.429558,0.204453,0,0.298362,0.704,n
0.323529,0.592593,0.057692,0.078652,0,0.141844,0.090164,0.372928,0.101215,0,0.228079,0.776,n
0.558824,0.481481,0,0.011236,0,0.056738,0.221311,0.360497,0.074899,0.03483,0.136298,0.864,n
0.5,0.518519,0.019231,0,0.0625,0.056738,0.07377,0.26547,0.089069,0,0.335257,0.664,n
0.352941,0.259259,0.019231,0.033708,0.0625,0.113475,0.008197,0.174862,0.038462,0,0.307248,0.696,n
0.352941,0.555556,0.019231,0.022472,0,0.092199,0.065574,0.204972,0.082996,0,0.195801,0.808,n
0.411765,0.518519,0.057692,0.044944,0,0.049645,0.016393,0.230939,0.052632,0,0.204491,0.8,n
0.441176,0.407407,0.019231,0.078652,0,0.120567,0.016393,0.200829,0.046559,0,0.226859,0.776,y
0.794118,0.407407,0,0,0,0.014184,0.02459,0.151105,0.095142,0,0.448665,0.552,n
0.470588,0.481481,0,0.101124,0,0.092199,0.155738,0.220442,0.080972,0,0.215163,0.784,n
0.617647,0.333333,0,0,0,0.007092,0.016393,0.116851,0.018219,0,0.356297,0.64,y
0.617647,0.703704,0,0,0,0.021277,0.139344,0.216298,0.040486,0,0.243477,0.76,n
0.382353,0.518519,0.038462,0,0.0625,0.042553,0.02459,0.275414,0.265182,0,0.392212,0.608,y
0.323529,0.37037,0,0.011236,0,0.035461,0.057377,0.156906,0.159919,0,0.4929,0.504,y
0.294118,0.62963,0,0.179775,0,0.141844,0.02459,0.406354,0.058704,0,0.271159,0.728,y
0.411765,0.444444,0,0,0,0,0.065574,0.25663,0.103239,0,0.256436,0.744,n
0.617647,0.444444,0,0,0,0.070922,0.163934,0.331215,0.139676,0,0.157338,0.84,n
0.529412,0.296296,0,0.022472,0,0.099291,0.02459,0.286188,0.097166,0,0.266847,0.736,n
0.529412,0.555556,0,0,0,0.014184,0.090164,0.228177,0.271255,0,0.304765,0.696,n
0.470588,0.444444,0.019231,0.011236,0,0.042553,0.032787,0.403039,0.139676,0,0.295008,0.704,y
0.411765,0.555556,0,0,0,0,0.032787,0.296961,0.186235,0.433467,0.289411,0.712,y
0.588235,0.703704,0,0,0,0.014184,0.614754,0.301105,0.165992,0,0.334952,0.664,n
0.588235,0.481481,0.019231,0.067416,0,0.255319,0.147541,0.401657,0.176113,0,0.287429,0.712,n
0.470588,0.666667,0.096154,0.022472,0.125,0.141844,0.016393,0.246133,0.101215,0,0.208716,0.792,n
0.529412,0.555556,0,0,0,0,0.02459,0.042265,0.030364,0.011934,0.080302,0.92,n
0.558824,0.555556,0,0,0,0,0.008197,0.061878,0.030364,0,0.08823,0.912,n
0.5,0.148148,0,0,0,0,0,0.041989,0.016194,0,0.082742,0.92,n
0.294118,0.481481,0,0.044944,0,0.049645,0.040984,0.214365,0.060729,0,0.115107,0.888,n
0.382353,0.481481,0,0.05618,0,0.085106,0.172131,0.364088,0.228745,0,0.068911,0.936,n
0.205882,0.259259,0,0.022472,0,0.06383,0.032787,0.320718,0.176113,0.007874,0.042384,0.96,n
0.382353,0.666667,0,0.067416,0.1875,0.120567,0.016393,0.242541,0.157895,0,0.102147,0.896,n
0.441176,0.481481,0,0.011236,0.125,0.06383,0.106557,0.267127,0.149798,0.007358,0.112515,0.888,n
0.470588,0.518519,0.076923,0.022472,0.0625,0.078014,0.040984,0.307182,0.058704,0.031222,0.227469,0.776,n
0.617647,0.555556,0,0,0.0625,0.007092,0,0.288398,0.159919,0.000773,0.322908,0.68,n
0.588235,0.62963,0,0.078652,0,0.092199,0.04918,0.364088,0.384615,0.006625,0.284684,0.712,n
0.323529,0.666667,0,0.078652,0,0.099291,0.04918,0.355801,0.07085,0.010259,0.266346,0.736,n
0.5,0.481481,0.019231,0,0.0625,0.028369,0.065574,0.351381,0.17004,0.002782,0.301411,0.696,n
0.529412,0.62963,0.019231,0.044944,0.0625,0.092199,0,0.283149,0.04251,0,0.258309,0.744,n
0.264706,0.37037,0,0.134831,0,0.092199,0,0.248066,0.109312,0,0.23422,0.768,n
0.264706,0.37037,0.057692,0.022472,0.0625,0.070922,0.040984,0.258564,0.038462,0,0.274579,0.728,n
0.470588,0.444444,0,0,0,0.042553,0.131148,0.25663,0.066802,0,0.343947,0.656,n
0.382353,0.296296,0,0,0,0.007092,0.040984,0.229282,0.123482,0,0.293331,0.704,n
0.382353,0.222222,0.019231,0,0,0.056738,0.114754,0.223757,0.032389,0,0.309187,0.688,n
0.588235,0.703704,0.019231,0.022472,0.0625,0.078014,0.04918,0.399724,0.279352,0,0.156423,0.848,n
0.558824,0.62963,0.038462,0.067416,0.0625,0.177305,0.254098,0.33453,0.1417,0,0.176852,0.824,n
0.794118,0.703704,0,0.101124,0.0625,0.141844,0.114754,0.241989,0.11336,0,0.301106,0.696,n
0.647059,0.592593,0.057692,0.146067,0.25,0.319149,0.114754,0.346685,0.178138,0,0.278281,0.72,n
0.558824,0.444444,0,0.011236,0,0.014184,0.040984,0.255525,0.145749,0,0.283726,0.72,n
0.588235,0.555556,0,0.033708,0,0.092199,0.098361,0.318508,0.163968,0,0.227665,0.776,n
0.294118,0.259259,0.076923,0.224719,0,0.276596,0.008197,0.287017,0.072874,0,0.129133,0.872,n
0.411765,0.185185,0.019231,0.011236,0,0.049645,0.090164,0.26547,0.311741,0.004175,0.052141,0.952,y
0.235294,0.555556,0,0.011236,0,0.014184,0.295082,0.275967,0.089069,0,0.323823,0.68,n
0.470588,0.333333,0,0.067416,0,0.078014,0.07377,0.248343,0.12753,0,0.035915,0.968,n
0.470588,0.333333,0,0.067416,0,0.078014,0.07377,0.248343,0.12753,0,0.035915,0.968,n
0.529412,0.555556,0,0.044944,0,0.042553,0.02459,0.331215,0.240891,0,0.185847,0.816,n
0.117647,0.407407,0,0.033708,0,0.035461,0.065574,0.258011,0.157895,0,0.126998,0.872,n
0.264706,0.444444,0.134615,0.146067,0,0.191489,0.032787,0.373204,0.45749,0,0.153069,0.848,n
0.441176,0.481481,0.038462,0.044944,0,0.042553,0.057377,0.288122,0.11336,0.027845,0.150216,0.848,n
0.441176,0.555556,0.038462,0,0,0.049645,0.131148,0.305249,0.119433,0,0.314828,0.688,n
0.441176,0.444444,0,0,0,0,0.196721,0.262707,0.103239,0.103614,0.127913,0.872,n
0.529412,0.555556,0.057692,0,0,0.028369,0.008197,0.171271,0.026316,0,0.336324,0.664,n
0.852941,0.666667,0.115385,0.033708,0,0.120567,0.032787,0.190884,0.078947,0.021336,0.099861,0.904,n
0.588235,0.518519,0.019231,0.033708,0,0.056738,0.180328,0.195028,0.097166,0,0.183561,0.816,n
0.558824,0.444444,0.019231,0.011236,0,0.056738,0.090164,0.228453,0.07085,0.009335,0.290434,0.712,n
0.529412,0.481481,0.038462,0,0,0.028369,0.098361,0.251657,0.068826,0,0.157795,0.84,n
0.647059,0.481481,0.019231,0.022472,0,0.042553,0.032787,0.177348,0.082996,0,0.350808,0.648,n
0.676471,0.62963,0.019231,0,0,0.021277,0.07377,0.231768,0.089069,0.007496,0.259333,0.744,n
0.852941,0.481481,0.038462,0.033708,0,0.056738,0.221311,0.296961,0.091093,0,0.34765,0.656,n
0.647059,0.518519,0,0.011236,0,0.021277,0.090164,0.175967,0.050607,0,0.298101,0.704,y
0.470588,0.333333,0.057692,0.022472,0.125,0.056738,0.131148,0.264641,0.1417,0.011672,0.172627,0.832,n
0.764706,0.37037,0.019231,0.05618,0,0.070922,0.040984,0.25,0.068826,0,0.143311,0.856,n
0.529412,0.666667,0.153846,0.033708,0,0.106383,0.032787,0.231492,0.111336,0,0.271072,0.728,y
0.382353,0.518519,0,0,0,0.446809,0.008197,0.279282,0.188259,0,0.306442,0.696,n
0.323529,0.555556,0.019231,0.033708,0,0.06383,0.081967,0.277348,0.076923,0.011225,0.181731,0.816,y
0.352941,0.333333,0,0.033708,0,0.028369,0.172131,0.214641,0.07085,0,0.246417,0.752,n
0.5,0.444444,0.096154,0.157303,0,0.269504,0.04918,0.270994,0.093117,0,0.191227,0.808,y
0.470588,0.518519,0,0.011236,0,0.021277,0,0.19779,0.342105,0,0.025613,0.976,n
0.176471,0.592593,0,0.022472,0,0.056738,0.065574,0.35663,0.281377,0,0.160997,0.84,y
0.441176,0.518519,0.019231,0.033708,0,0.049645,0.07377,0.268508,0.139676,0,0.273402,0.728,n
0.617647,0.62963,0,0.022472,0.0625,0.099291,0.229508,0.311602,0.267206,0,0.223352,0.776,n
0.529412,0.407407,0,0.011236,0,0.049645,0.090164,0.319613,0.143725,0,0.313303,0.688,n
0.323529,0.296296,0,0,0,0.056738,0.040984,0.269613,0.131579,0,0.344252,0.656,n
0.352941,0.333333,0.057692,0.078652,0,0.092199,0.04918,0.243923,0.157895,0,0.051684,0.952,y
0.264706,0.592593,0.076923,0.033708,0,0.141844,0.040984,0.294475,0.119433,0,0.039029,0.96,y
0.588235,0.592593,0,0,0,0,0.016393,0.23895,0.327935,0,0.16862,0.832,n
0.294118,0.481481,0,0.022472,0,0.028369,0.090164,0.23895,0.269231,0,0.028205,0.976,n
0.441176,0.444444,0.019231,0.011236,0,0.028369,0.122951,0.35663,0.165992,0,0.048787,0.952,n
0.705882,0.555556,0,0,0,0,0.008197,0.06768,0.08502,0.091706,0.222895,0.776,n
0.5,0.518519,0,0,0,0.014184,0.016393,0.110221,0.034413,0.584551,0.198959,0.8,n
0.470588,0.555556,0,0,0,0.007092,0.008197,0.092818,0.095142,0.413531,0.204295,0.8,y
0.294118,0.592593,0.019231,0.011236,0,0.014184,0,0.094475,0.101215,0.362746,0.188439,0.816,n
0.558824,0.62963,0,0,0.0625,0.007092,0.032787,0.128177,0.032389,0.198869,0.180206,0.824,n
0.5,0.703704,0.019231,0,0,0.014184,0.040984,0.090608,0.121457,0.175002,0.175328,0.824,n
0.441176,0.444444,0.019231,0,0,0.021277,0,0.067127,0.052632,0.225715,0.207039,0.792,n
0.382353,0.481481,0.019231,0.011236,0,0.014184,0.008197,0.116575,0.058704,0.36079,0.191031,0.808,n
0.323529,0.555556,0.019231,0.022472,0.0625,0.035461,0.081967,0.385912,0.159919,0,0.149562,0.848,n
0.588235,0.62963,0.096154,0.11236,0,0.12766,0.07377,0.305525,0.222672,0,0.175371,0.824,n
0.588235,0.666667,0.019231,0.011236,0.0625,0.042553,0.016393,0.272928,0.220648,0,0.165875,0.832,n
0.470588,0.444444,0.019231,0.011236,0,0.035461,0.081967,0.322928,0.174089,0,0.183909,0.816,n
0.558824,0.407407,0,0.022472,0,0.014184,0.040984,0.241989,0.362348,0,0.194995,0.808,n
0.588235,0.666667,0.019231,0.011236,0.0625,0.042553,0.016393,0.272928,0.220648,0,0.165875,0.832,n
0.529412,0.37037,0,0.044944,0,0.056738,0.155738,0.282044,0.089069,0.022343,0.036743,0.968,n
0.617647,0.592593,0,0,0,0.028369,0.032787,0.225691,0.068826,0,0.096507,0.904,n
0.588235,0.481481,0,0.146067,0.0625,0.12766,0.04918,0.224586,0.186235,0,0.067844,0.936,n
0.5,0.518519,0,0.078652,0,0.12766,0.131148,0.309116,0.129555,0,0.048482,0.952,n
0.441176,0.444444,0,0.146067,0,0.212766,0.098361,0.284807,0.180162,0,0.045324,0.96,y
0.088235,0.148148,0,0,0,0,0,0.266022,0.026316,0,0.16618,0.832,n
0.558824,0.444444,0,0.033708,0,0.049645,0.016393,0.303315,0.192308,0,0.058087,0.944,y
0.294118,0.333333,0.057692,0.011236,0,0.049645,0.032787,0.385912,0.212551,0,0.058239,0.944,n
0.441176,0.62963,0.038462,0.146067,0.1875,0.170213,0.081967,0.253591,0.093117,0.008802,0.011587,0.992,n
0.558824,0.444444,0,0.033708,0,0.049645,0.016393,0.303315,0.192308,0,0.058087,0.944,y
0.5,0.444444,0.115385,0.11236,0.25,0.255319,0.114754,0.325138,0.11336,0,0.126846,0.872,n
0.588235,0.555556,0,0,0,0.035461,0.040984,0.386464,0.204453,0,0.270615,0.728,n
0.352941,0.481481,0.019231,0,0,0.021277,0.016393,0.38674,0.234818,0,0.278695,0.72,n
0.352941,0.518519,0.038462,0.011236,0,0.06383,0.098361,0.426519,0.188259,0,0.275798,0.728,y
0.205882,0.518519,0.038462,0.022472,0,0.070922,0.057377,0.437569,0.240891,0,0.282877,0.72,y
0.470588,0.481481,0,0,0,0.007092,0.065574,0.309116,0.184211,0,0.262687,0.736,n
0.323529,0.37037,0.038462,0,0,0.021277,0.04918,0.328729,0.123482,0,0.259943,0.744,y
0.382353,0.333333,0,0,0,0,0.065574,0.261602,0.295547,0,0.294703,0.704,y
0.411765,0.481481,0.019231,0,0,0.014184,0.07377,0.316022,0.137652,0,0.246831,0.752,n
0.352941,0.444444,0,0,0,0,0.07377,0.348619,0.271255,0,0.286623,0.712,n
0.205882,0.518519,0,0.033708,0,0.070922,0.032787,0.322652,0.15587,0,0.244087,0.76,y
0.235294,0.444444,0.057692,0.011236,0,0.070922,0.016393,0.368785,0.307692,0,0.344448,0.656,y
0.382353,0.37037,0.038462,0.022472,0.4375,0.120567,0.040984,0.244199,0.07085,0.083984,0.14758,0.856,y
0.294118,0.592593,0,0.011236,0,0.021277,0.04918,0.306077,0.244939,0,0.286928,0.712,y
0.382353,0.555556,0.038462,0.05618,0,0.177305,0.040984,0.360221,0.212551,0,0.16348,0.84,y
0.558824,0.555556,0,0,0,0.042553,0.032787,0.366298,0.048583,0,0.230975,0.768,n
0.411765,0.444444,0,0,0,0.021277,0.008197,0.353039,0.076923,0,0.238751,0.76,y
0.647059,0.703704,0.038462,0.044944,0,0.06383,0.016393,0.262983,0.125506,0,0.139957,0.864,y
0.205882,0.555556,0.057692,0.022472,0,0.163121,0.139344,0.358564,0.109312,0,0.071852,0.928,y
0.294118,0.444444,0.019231,0,0,0.042553,0.07377,0.533978,0.143725,0,0.3069,0.696,n
0.441176,0.518519,0.019231,0,0,0.021277,0.016393,0.275414,0.103239,0,0.254759,0.744,n
0.264706,0.518519,0.019231,0.011236,0,0.049645,0.065574,0.375414,0.1417,0,0.251862,0.752,y
0.323529,0.259259,0.038462,0,0,0.021277,0.040984,0.379282,0.054656,0.003996,0.00869,0.992,y
0.294118,0.296296,0.038462,0,0,0.049645,0.04918,0.240884,0.109312,0.037209,0.069064,0.936,y
0.264706,0.518519,0.192308,0.05618,0,0.141844,0.106557,0.359392,0.342105,0,0.326001,0.672,n
0.117647,0.481481,0,0.044944,0,0.042553,0.098361,0.316298,0.147773,0,0.267565,0.736,y
0.235294,0.407407,0,0,0,0,0,0.544751,0.248988,0,0.322451,0.68,n
0.470588,0.518519,0.019231,0.022472,0.0625,0.092199,0.155738,0.319061,0.17004,0,0.103563,0.896,y
0.176471,0.481481,0.096154,0.022472,0.125,0.106383,0.040984,0.429558,0.204453,0,0.298362,0.704,y
0.323529,0.592593,0.057692,0.078652,0,0.141844,0.090164,0.372928,0.101215,0,0.228079,0.776,y
0.558824,0.592593,0.019231,0,0,0.007092,0.032787,0.312983,0.214575,0,0.0651,0.936,y
0.382353,0.592593,0,0.022472,0,0.028369,0.008197,0.354696,0.159919,0.00146,0.020277,0.984,y
0.352941,0.296296,0.019231,0.11236,0,0.085106,0.065574,0.331215,0.157895,0,0.017533,0.984,y
0.588235,0.62963,0,0,0.0625,0.014184,0.081967,0.325967,0.257085,0.008605,0.012044,0.992,n
0.5,0.481481,0.038462,0.067416,0.0625,0.092199,0.04918,0.265746,0.17004,0,0.025461,0.976,n
0.382353,0.518519,0,0,0,0.014184,0.02459,0.083425,0.05668,0,0.064447,0.936,n
0.470588,0.555556,0,0,0,0,0,0.039779,0.072874,0,0.072374,0.928,n
