@relation 'features-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R22,25-weka.filters.unsupervised.attribute.Remove-R1,4-5,7-8,12-13,16,18'

@attribute Polarity numeric
@attribute Subjectivity numeric
@attribute OT numeric
@attribute DC numeric
@attribute PoGP numeric
@attribute AllScriptureCount numeric
@attribute AuthorityMentions numeric
@attribute WeToYouRatio numeric
@attribute FirstPersonPronoun numeric
@attribute PercentInQuotes numeric
@attribute DaysElapsed numeric
@attribute NameSearchResults numeric
@attribute MonthGiven numeric
@attribute YearGiven numeric
@attribute PopularByAbsolute {y,n}

@data
0.5,0.592593,0.019231,0,0.375,0.078014,0,0.05091,0.078947,0,0.113887,0.004137,0.363636,0.888,n
0.352941,0.444444,0.076923,0.090909,0,0.085106,0,0.044949,0.119433,0.058041,0.134926,0.004137,0.818182,0.864,n
0.735294,0.666667,0,0,0,0.042553,0.172131,0.036869,0.109312,0,0.14011,0.004137,0.090909,0.864,n
0.176471,0.185185,0.019231,0.045455,0,0.014184,0.081967,0.062067,0.117409,0.025495,0.050616,0.004137,0.363636,0.952,n
0.411765,0.481481,0.019231,0.022727,0,0.028369,0,0.020165,0.263158,0,0.015703,0.004137,0.727273,0.984,n
0.411765,0.518519,0.076923,0.045455,0,0.106383,0.188525,0.096255,0.058704,0,0.121967,0.004137,0.363636,0.88,n
0.411765,0.518519,0.076923,0.022727,0,0.106383,0.188525,0.096255,0.058704,0,0.121967,0.004137,0.363636,0.88,n
0.470588,0.481481,0,0.045455,0,0.021277,0.016393,0.031871,0.230769,0,0.284946,0.004137,0.909091,0.712,n
0.617647,0.592593,0.019231,0.045455,0,0.099291,0.008197,0.013224,0.303644,0,0.203075,0.004137,0.181818,0.8,n
0.558824,0.592593,0.019231,0.022727,0.0625,0.085106,0.016393,0.048036,0.095142,0,0.196563,0.004137,0,0.808,n
0.205882,0.555556,0.019231,0.022727,0,0.085106,0.008197,0.009654,0.060729,0,0.189659,0.010164,0.909091,0.808,n
0.352941,0.407407,0.038462,0.045455,0.0625,0.113475,0.04918,0.054264,0.263158,0,0.209217,0.039011,0.454545,0.792,n
0.382353,0.407407,0,0.022727,0.0625,0.113475,0.02459,0.013791,0.105263,0,0.164699,0.002417,0,0.84,n
0.205882,0.37037,0.057692,0,0,0.120567,0.065574,0.005487,0.082996,0,0.118918,0.002417,0.818182,0.88,n
0.588235,0.555556,0,0.045455,0,0.035461,0.081967,0.058169,0.082996,0,0.123492,0.002417,0.181818,0.88,n
0.529412,0.62963,0.019231,0.090909,0,0.078014,0.081967,0.068238,0.080972,0,0.106503,0.03967,0.272727,0.896,n
0.617647,0.518519,0.057692,0.045455,0.125,0.156028,0.081967,0.009068,0.139676,0,0.0372,0.028846,0,0.968,n
0.5,0.62963,0.019231,0.090909,0.125,0.269504,0.04918,0.011346,0.287449,0,0.063771,0.000074,0.727273,0.936,y
0.205882,0.37037,0.057692,0,0,0.120567,0.065574,0.005487,0.082996,0,0.118918,0.222527,0.818182,0.88,y
0.764706,0.333333,0.134615,0.045455,0.125,0.106383,0,0.020471,0.198381,0,0.106503,0.00001,0.272727,0.896,y
0.176471,0.555556,0.038462,0.022727,0,0.056738,0,0.011774,0.147773,0,0.120443,0.002566,0.545455,0.88,y
0.205882,0.518519,0,0.022727,0.0625,0.014184,0.081967,0.002173,0.062753,0,0.123187,0.016593,0.181818,0.88,n
0.264706,0.444444,0,0,0.125,0.078014,0.016393,0.004375,0.044534,0.008176,0.003507,0.016593,0.272727,1,y
0.676471,0.444444,0.096154,0,0.125,0.148936,0.040984,0.045622,0.137652,0.015519,0.022259,0.016593,1,0.976,n
0.352941,0.333333,0.057692,0.022727,0,0.042553,0.04918,0.020737,0.297571,0,0.064643,0.016593,0.636364,0.936,y
0.441176,0.481481,0.115385,0,0,0.06383,0.090164,0.029937,0.305668,0,0.003659,0.016593,0.272727,1,y
0.529412,0.259259,0,0.022727,0,0.021277,0.188525,0.007719,0.123482,0,0.155203,0.000069,0.181818,0.848,n
0.411765,0.407407,0,0,0,0.106383,0.327869,0.050828,0.157895,0,0.326872,0.000069,0.636364,0.672,n
0.323529,0.259259,0,0.045455,0,0,0.401639,0.001528,0.038462,0,0.341617,0.000069,0.818182,0.656,n
0.470588,0.444444,0,0,0,0.06383,0.057377,0.015304,0.172065,0,0.147275,0.000069,0.181818,0.856,n
0.441176,0.518519,0.115385,0.068182,0.0625,0.120567,0.139344,0.050652,0.184211,0.375514,0.00183,0.000031,0.454545,1,y
0.588235,0.518519,0.019231,0,0,0.141844,0.090164,0.007178,0.064777,0,0.314153,0.001555,0.181818,0.688,y
0.470588,0.37037,0,0.022727,0,0.042553,0.090164,0.199997,0.044534,0,0.246679,0.001555,0.727273,0.752,y
0.382353,0.518519,0.019231,0.022727,0,0.049645,0.270492,0.007062,0.07085,0,0.29882,0.004241,0.090909,0.704,y
0.470588,0.333333,0.019231,0.068182,0,0.085106,0.180328,0.00619,0.204453,0,0.322015,0.004241,0.181818,0.68,y
0.647059,0.444444,0.019231,0.090909,0,0.021277,0.057377,0.008754,0.034413,0,0.306638,0.004241,0.181818,0.696,y
0.441176,0.592593,0,0.022727,0,0.078014,0.204918,0.032769,0.117409,0,0.340288,0.004241,1,0.656,y
0.382353,0.37037,0.057692,0,0,0.120567,0.016393,0.009571,0.026316,0,0.238141,0.004241,0.818182,0.76,y
0.647059,0.592593,0,0.090909,0,0.014184,0.122951,0.059257,0.115385,0,0.348369,0.004241,1,0.648,y
0.705882,0.555556,0.057692,0.068182,0,0.021277,0.090164,0.005504,0.153846,0,0.353095,0.004241,0.363636,0.648,n
0.529412,0.481481,0,0,0,0.156028,0.032787,0.002007,0.058704,0,0.289824,0.004241,0.272727,0.712,y
0.411765,0.555556,0.019231,0.340909,0,0.070922,0.106557,0.011257,0.101215,0,0.270223,0.004241,0.818182,0.728,n
0.323529,0.259259,0.057692,0.022727,0,0.06383,0.04918,0.005997,0.072874,0,0.321688,0.004241,0.272727,0.68,y
0.411765,0.666667,0,0.022727,0,0.106383,0.04918,0.033689,0.192308,0,0.277519,0.004241,0.818182,0.72,n
0.441176,0.518519,0.038462,0,0.4375,0.113475,0.040984,0.040576,0.220648,0,0.265126,0.004241,0.363636,0.736,n
0.264706,0.259259,0,0.022727,0,0.035461,0.016393,0.070378,0.04251,0,0.272902,0.004241,0.363636,0.728,n
0.588235,0.814815,0,0.022727,0,0.12766,0,0.033419,0.107287,0,0.288757,0.004241,0.454545,0.712,n
0.617647,0.740741,0.038462,0.113636,0,0.042553,0,0.041442,0.082996,0,0.257046,0.004241,0.363636,0.744,n
0.647059,0.555556,0,0,0.0625,0.042553,0.02459,0.017448,0.115385,0,0.108246,0.004241,0.090909,0.896,n
0.382353,0.518519,0,0,0,0.06383,0.07377,0.000794,0.111336,0,0.232652,0.004241,0.454545,0.768,n
0.617647,0.666667,0,0.136364,0.0625,0.085106,0.090164,0.008175,0.198381,0,0.116174,0.004241,0.090909,0.888,n
0.323529,0.037037,0.019231,0.068182,0,0.014184,0.04918,0.021829,0.08502,0,0.060221,0.018791,0.090909,0.944,n
0.411765,0.37037,0,0.068182,0,0.014184,0.07377,0.048274,0.078947,0,0.213791,0.018791,0.909091,0.784,n
0.764706,0.444444,0,0.022727,0,0.049645,0.081967,0.007171,0.105263,0,0.318073,0.00989,0.727273,0.68,n
0.617647,0.37037,0.019231,0.068182,0,0.141844,0.122951,0.022638,0.091093,0,0.27142,0.018406,0.636364,0.728,n
0.676471,0.407407,0,0.022727,0,0.049645,0.163934,0.022278,0.093117,0,0.330226,0.015329,0.181818,0.672,n
0.617647,0.444444,0.038462,0.090909,0.0625,0.177305,0.122951,0.046008,0.044534,0.194602,0.288648,0.015329,0.454545,0.712,n
0.705882,0.666667,0,0.340909,0.0625,0.099291,0.040984,0.033395,0.040486,0,0.247572,0.015329,0.636364,0.752,n
0.558824,0.444444,0,0.090909,0,0.035461,0.163934,0.005383,0.115385,0,0.343076,0.015329,0.636364,0.656,n
0.558824,0.62963,0,0.295455,0,0.014184,0.040984,0.067868,0.046559,0,0.11907,0.015329,0.818182,0.88,n
0.617647,0.407407,0,0.068182,0,0.028369,0.057377,0.02406,0.082996,0,0.277018,0.003626,0.909091,0.72,n
0.470588,0.333333,0,0.068182,0,0.007092,0.07377,0.023002,0.107287,0,0.071503,0.011923,0.727273,0.928,n
0.264706,0.444444,0,0.045455,0,0.078014,0.02459,0.004784,0.04251,0.001277,0.314523,0.000149,0.181818,0.688,n
0.617647,0.296296,0,0.136364,0,0,0.163934,0.001983,0.111336,0,0.275384,0.001527,0.090909,0.728,n
0.352941,0.259259,0,0.159091,0,0,0.081967,0.011257,0.133603,0,0.189964,0.0001,0.909091,0.808,n
0.470588,0.555556,0,0,0,0.156028,0.04918,0.090048,0.157895,0.024986,0.033084,0.0001,0.545455,0.968,n
0.588235,0.37037,0.019231,0.090909,0,0.070922,0.032787,0.025412,0.261134,0,0.034608,0.0001,0.363636,0.968,n
0.558824,0.555556,0.038462,0.068182,0,0.021277,0.131148,0.014562,0.076923,0,0.029272,0.0001,0,0.976,y
0.470588,0.444444,0.019231,0.068182,0,0.092199,0.057377,0.059462,0.196356,0,0.082023,0.0001,0.363636,0.92,n
0.323529,0.666667,0.115385,0.136364,0.125,0.567376,0.008197,0.009706,0.038462,0,0.187372,0.0001,0.181818,0.816,n
0.558824,0.481481,0,0.068182,0.0625,0.099291,0.090164,0.012355,0.151822,0.002213,0.114954,0.0001,0.272727,0.888,n
0.323529,0.444444,0,0.068182,0,0.184397,0.04918,0.043985,0.060729,0,0.168772,0.0001,0.545455,0.832,n
0.617647,0.481481,0,0.045455,0,0.028369,0,0.031241,0.123482,0,0.106503,0.002939,0.272727,0.896,n
0.205882,0.185185,0,0.159091,0,0,0.032787,0.000091,0.018219,0,0.011238,0.000046,0.272727,0.992,n
0.411765,0.37037,0.019231,0,0,0.134752,0.122951,0.002316,0.220648,0,0.285294,0.002126,0.909091,0.712,y
0.588235,0.62963,0.057692,0,0,0.219858,0.02459,0.005487,0.119433,0,0.10047,0.00189,0.090909,0.904,n
0.823529,0.407407,0,0.022727,0.0625,0.056738,0.04918,0.005443,0.206478,0,0.329006,0.000033,0.363636,0.672,n
0.470588,0.481481,0.076923,0,0.0625,0.163121,0.008197,0.000311,0.101215,0,0.264974,0.02423,0.363636,0.736,n
0.411765,0.444444,0.038462,0.068182,0,0.156028,0.040984,0.032314,0.174089,0.009672,0.17731,0.005604,0.454545,0.824,n
0.323529,0.666667,0.038462,0.204545,0.0625,0.092199,0,0.36773,0.04251,0,0.249423,0.005604,0.363636,0.752,n
0.441176,0.481481,0,0.022727,0.0625,0.120567,0.016393,0.023577,0.038462,0,0.273206,0.010934,0.363636,0.728,n
0.411765,0.814815,0.019231,0.113636,0,0.06383,0.008197,0.027447,0.040486,0,0.307052,0.000023,0.090909,0.696,n
0.382353,0.37037,0,0.5,0,0.042553,0.07377,0.015601,0.153846,0,0.205863,0.000003,0.909091,0.792,n
0.441176,0.444444,0.057692,0.295455,0.4375,0.283688,0.057377,0.096255,0.165992,0,0.176243,0.000003,0.545455,0.824,n
0.676471,0.740741,0,0.022727,0,0.049645,0.098361,0.055909,0.317814,0,0.335562,0.278022,0.545455,0.664,y
0.470588,0.592593,0.038462,0,0.125,0.106383,0.057377,0.007903,0.145749,0,0.030187,0.000024,1,0.968,y
0.294118,0.481481,0,0,0.0625,0.113475,0.122951,0.035781,0.143725,0,0.15749,0.000106,1,0.84,y
0.264706,0.592593,0.019231,0.181818,0,0.092199,0.081967,0.05793,0.080972,0,0.089341,0.000106,0.454545,0.912,n
0.529412,0.518519,0.019231,0.022727,0,0.212766,0.090164,0.04881,0.174089,0,0.083548,0.00084,0.181818,0.92,n
0.5,0.481481,0.019231,0,0.0625,0.070922,0.032787,0.020852,0.263158,0,0.345624,0.017912,0.272727,0.656,n
0.382353,0.407407,0,0.022727,0,0,0.221311,0.031435,0.200405,0,0.235397,0.00001,0.090909,0.768,y
0.588235,0.481481,0,0,0,0.049645,0.040984,0.013561,0.133603,0,0.236812,0.017912,1,0.76,n
0.558824,0.518519,0.019231,0,0.1875,0.042553,0.040984,0.000723,0.151822,0,0.059982,0.010494,0.181818,0.944,y
0.323529,0.333333,0,0.068182,0,0.042553,0.016393,0.016945,0.157895,0,0.25049,0.00395,0.181818,0.752,n
0.411765,0.444444,0.038462,0,0.0625,0.049645,0.065574,0.004809,0.174089,0,0.100928,0.000074,0,0.904,n
0.441176,0.592593,0,0.159091,0,0.014184,0.02459,0.015473,0.178138,0,0.162826,0.003983,0.272727,0.84,n
0.617647,0.555556,0.096154,0.090909,0.0625,0.092199,0.008197,0.014822,0.230769,0,0.203271,0.13956,0.181818,0.8,n
0.852941,0.666667,0,0.045455,0,0,0.008197,0.001601,0.119433,0,0.1581,0.000085,0.909091,0.84,n
0.676471,0.703704,0.134615,0,0,0.085106,0.008197,0.004512,0.091093,0,0.182341,0.000085,0.818182,0.816,n
0.617647,0.666667,0,0,0,0.014184,0.122951,0.01747,0.074899,0,0.278542,0.000085,0.727273,0.72,n
0.588235,0.592593,0,0,0,0,0.04918,0.00288,0.105263,0,0.214205,0.000085,0.818182,0.784,y
0.411765,0.444444,0.038462,0,0,0.014184,0.057377,0.006625,0.105263,0,0.086597,0.000085,0.818182,0.912,n
0.470588,0.444444,0.019231,0,0,0.049645,0.008197,0.009019,0.147773,0,0.322494,0.000085,0.181818,0.68,y
0.323529,0.62963,0,0,0,0.014184,0.016393,0.001938,0.159919,0,0.349893,0.000085,0.727273,0.648,y
0.647059,0.666667,0,0.068182,0,0.042553,0.016393,0.005334,0.11336,0.012647,0.31498,0.000085,0.090909,0.688,n
0.852941,0.703704,0.057692,0.090909,0,0.056738,0.02459,0.000197,0.168016,0,0.270462,0.000085,0.727273,0.728,n
0.411765,0.518519,0,0.181818,0,0.028369,0.090164,0.001528,0.093117,0,0.301302,0.000085,0.909091,0.696,n
0.411765,0.592593,0.057692,0.295455,0,0.021277,0.016393,0.008337,0.119433,0,0.141634,0.000085,0.909091,0.856,y
0.441176,0.62963,0,0.090909,0,0.021277,0.02459,0.038315,0.101215,0,0.341203,0.000085,0.818182,0.656,y
0.323529,0.518519,0,0.204545,0.0625,0.035461,0.032787,0.004128,0.234818,0,0.380842,0.000085,0.909091,0.616,y
0.558824,0.703704,0,0,0,0.035461,0.065574,0.025245,0.206478,0,0.187263,0.000085,0.181818,0.816,y
0.764706,0.814815,0,0.068182,0.0625,0.035461,0.081967,0.00093,0.109312,0,0.174413,0.022692,0.818182,0.824,n
0.323529,0.555556,0.038462,0.045455,0,0.070922,0.04918,0.005872,0.149798,0,0.306181,0.022692,0.181818,0.696,n
0.529412,0.777778,0.057692,0.022727,0,0.028369,0.02459,0.035627,0.048583,0,0.164089,0.002131,0.090909,0.84,y
0.705882,0.740741,0.038462,0.113636,0,0.049645,0,0.000779,0.082996,0,0.15002,0.002379,0.909091,0.848,n
0.529412,0.703704,0,0,0,0.007092,0.131148,0.046343,0.168016,0,0.095439,0.000046,0.727273,0.904,n
1,0.814815,0,0.113636,0,0.014184,0.057377,0.00373,0.026316,0,0.1116,0.000046,0.727273,0.888,n
0.441176,0.62963,0.019231,0.068182,0,0.042553,0.02459,0.001008,0.082996,0,0.167095,0.000199,0.727273,0.832,y
0.352941,0.407407,0,1,0,0.028369,0.02459,0.017019,0.093117,0,0.329725,0.000381,0.272727,0.672,n
0.558824,0.555556,0,0.045455,0.0625,0.014184,0.016393,0.011856,0.05668,0,0.079584,0.024121,0.727273,0.92,n
0.617647,0.592593,0,0.045455,0.0625,0.028369,0.016393,0.007278,0.135628,0,0.198349,0.173077,0.818182,0.8,n
0.735294,0.703704,0,0.068182,0,0,0.065574,0.001969,0.117409,0,0.254606,0.173077,0.727273,0.744,n
0.647059,0.777778,0,0.022727,0,0.014184,0.04918,0.001652,0.131579,0,0.223091,0.173077,0.727273,0.776,n
0.411765,0.481481,0,0.022727,0,0.092199,0.040984,0.034476,0.255061,0,0.096659,0.173077,0.545455,0.904,y
0.470588,0.259259,0,0,0,0.035461,0.098361,0.040945,0.188259,0.017878,0.036133,0.173077,0.181818,0.968,y
0.294118,0.481481,0,0.090909,0,0.042553,0.07377,0.051295,0.342105,0,0.074465,0.173077,0.363636,0.928,y
0.411765,0.407407,0,0.022727,0,0.007092,0.008197,0.016648,0.212551,0.012767,0.04711,0.173077,0.818182,0.952,n
0.441176,0.666667,0,0,0,0.092199,0.016393,0.039065,0.107287,0,0.171756,0.173077,0.090909,0.832,n
0.382353,0.407407,0,0.068182,0,0,0.229508,0.010483,0.232794,0,0.335148,0.173077,0.636364,0.664,n
0.323529,0.518519,0,0.068182,0,0.007092,0.057377,0.025257,0.42915,0,0.298711,0.173077,0.181818,0.704,n
0.294118,0.592593,0,0,0,0.021277,0.032787,0.007097,0.131579,0,0.2697,0.173077,0.818182,0.728,n
0.352941,0.62963,0,0.022727,0,0.021277,0.008197,0.010384,0.202429,0,0.120747,0.173077,0.545455,0.88,n
0.588235,0.518519,0.019231,0.090909,0,0.049645,0.040984,0.004784,0.101215,0,0.062051,0.173077,1,0.936,n
0.382353,0.296296,0,0.022727,0.0625,0.049645,0,0.036408,0.02834,0.000907,0.114192,0.173077,0.363636,0.888,n
0.411765,0.666667,0,0.045455,0,0.049645,0.02459,0.020445,0.182186,0,0.279915,0.173077,0.545455,0.72,n
0.676471,0.703704,0.019231,0.113636,0,0.141844,0.057377,0.02735,0.131579,0,0.162674,0.173077,0.272727,0.84,n
0.294118,0.592593,0,0,0,0.014184,0.008197,0.002254,0.220648,0,0.097421,0.000033,0.454545,0.904,n
0.470588,0.814815,0.153846,0.022727,0.0625,0.099291,0.016393,0.035753,0.080972,0,0.256131,0.001115,0.545455,0.744,n
0.529412,0.592593,0,0,0.0625,0.056738,0.188525,0.002798,0.354251,0,0.350198,0.000437,0.727273,0.648,y
0.470588,0.62963,0.076923,0,0.0625,0.113475,0.098361,0.040222,0.176113,0,0.168925,0.000437,0.454545,0.832,n
0.676471,0.703704,0,0,0.1875,0.113475,0.098361,0.045117,0.242915,0,0.35279,0.000437,0.363636,0.648,n
0.323529,0.407407,0,0,0,0,0.032787,0.073538,0.072874,0,0.332665,0.000437,0.909091,0.664,n
0.441176,0.481481,0.038462,0,0.0625,0.170213,0.032787,0.005526,0.198381,0,0.254345,0.000437,0.727273,0.744,n
0.5,0.62963,0,0.068182,0,0.049645,0.07377,0.011629,0.265182,0,0.331751,0.000437,0,0.672,n
0.5,0.407407,0,0,0,0.049645,0.090164,0.086281,0.180162,0,0.343838,0.000437,0.454545,0.656,n
0.529412,0.518519,0,0.045455,0,0.014184,0.032787,0.007807,0.180162,0,0.34643,0.000007,0.181818,0.656,n
0.382353,0.518519,0.019231,0,0,0.106383,0.172131,0.011582,0.226721,0,0.320621,0.000287,0.363636,0.68,n
0.617647,0.62963,0,0.022727,0,0.007092,0.114754,0.017757,0.382591,0,0.355578,0.000033,0,0.648,n
0.5,0.555556,0.019231,0.159091,0,0.070922,0.098361,0.014754,0.289474,0.172298,0.291197,0.001686,0.090909,0.712,n
0.617647,0.666667,0.038462,0.068182,0,0.092199,0.04918,0.003863,0.105263,0,0.300497,0.000095,1,0.696,n
0.647059,0.592593,0,0.386364,0,0.106383,0.163934,0.007887,0.370445,0,0.273511,0.001884,0.363636,0.728,n
0.411765,0.407407,0,0.181818,0.0625,0.134752,0.07377,0.033357,0.12753,0,0.102452,0.000042,0.909091,0.896,n
0.294118,0.333333,0.115385,0.136364,0.0625,0.163121,0.106557,0.064434,0.107287,0,0.106503,0.003219,0.272727,0.896,n
0.411765,0.37037,0.019231,0.022727,0,0.085106,0.040984,0.005689,0.194332,0,0.148843,0.046483,0,0.856,n
0.529412,0.555556,0.019231,0,0,0.092199,0.065574,0.00211,0.165992,0,0.187873,0.000072,0.090909,0.816,n
0.411765,0.333333,0,0.113636,0,0,0.057377,0.005741,0.078947,0,0.167552,0.034066,0.636364,0.832,n
0.529412,0.592593,0,0,0,0.007092,0.040984,0.02012,0.072874,0,0.158405,0.001225,0.818182,0.84,y
0.470588,0.296296,0,0.045455,0.0625,0.042553,0.07377,0.000951,0.303644,0,0.249619,0.003131,0.363636,0.752,y
0.382353,0.481481,0,0.045455,0,0.113475,0.065574,0.013523,0.163968,0,0.205667,0.003131,0.909091,0.792,n
0.5,0.37037,0,0.636364,0,0.007092,0.040984,0.005965,0.259109,0,0.191445,0.003131,0.636364,0.808,n
0.382353,0.444444,0,0.045455,0,0.085106,0.237705,0.000947,0.417004,0,0.221871,0.003131,0.818182,0.776,y
0.382353,0.592593,0,0,0.0625,0.014184,0.065574,0.005219,0.058704,0,0.127782,0.003131,0.636364,0.872,n
0.558824,0.555556,0.038462,0,0,0.092199,0.057377,0.046755,0.097166,0,0.167705,0.003131,0.636364,0.832,n
0.558824,0.518519,0.038462,0,0.125,0.092199,0.02459,0.081206,0.062753,0,0.173999,0.003131,0.909091,0.824,y
0.529412,0.407407,0,0.022727,0,0.035461,0.016393,0.003063,0.257085,0,0.292416,0.003131,1,0.704,n
0.558824,0.740741,0,0.022727,0,0.06383,0.008197,0.004415,0.194332,0,0.087707,0.003131,0.727273,0.912,y
0.382353,0.62963,0,0.113636,0.125,0.078014,0.032787,0.002978,0.149798,0,0.245306,0.003131,0.909091,0.752,n
0.911765,0.740741,0,0.068182,0,0,0.106557,0.000513,0.008097,0,0.024089,0.003131,0.727273,0.976,n
0.529412,0.703704,0,0,0,0.042553,0.040984,0.008945,0.107287,0,0.135993,0.003131,0.636364,0.864,n
0.294118,0.37037,0,0.272727,0,0.021277,0.172131,0.003018,0.354251,0,0.231019,0.003131,0.727273,0.768,n
0.588235,0.555556,0,0.045455,0,0.085106,0.02459,0.022135,0.08502,0,0.167291,0.003131,0.727273,0.832,y
0.5,0.62963,0.019231,0,0,0.078014,0.04918,0.007656,0.076923,0,0.076992,0.003131,0,0.928,y
0.411765,0.555556,0,0.113636,0,0.035461,0.07377,0.003234,0.504049,0,0.207344,0.002637,0.636364,0.792,n
0.470588,0.62963,0.019231,0.136364,0,0.078014,0.081967,0.00156,0.226721,0,0.214553,0.000201,0.727273,0.784,y
0.382353,0.37037,0.038462,0.068182,0.4375,0.120567,0.040984,0.003287,0.07085,0.083984,0.14758,0.001906,0.181818,0.856,n
0.352941,0.518519,0.038462,0.25,0,0.06383,0.098361,0.006903,0.188259,0,0.275798,0.000157,0,0.728,y
0.294118,0.296296,0.038462,0,0,0.049645,0.04918,0.014704,0.109312,0.037209,0.069064,0.000001,0,0.936,n
0.176471,0.481481,0.096154,0.136364,0.125,0.106383,0.040984,0.000914,0.204453,0,0.298362,0.008736,0.181818,0.704,n
0.323529,0.592593,0.057692,0.113636,0,0.141844,0.090164,0.057707,0.101215,0,0.228079,0.008736,0,0.776,n
0.558824,0.481481,0,0,0,0.056738,0.221311,0.009045,0.074899,0.03483,0.136298,0.001637,0.636364,0.864,n
0.5,0.518519,0.019231,0.045455,0.0625,0.056738,0.07377,0.008971,0.089069,0,0.335257,0.001637,0.545455,0.664,n
0.352941,0.259259,0.019231,0.022727,0.0625,0.113475,0.008197,0.042225,0.038462,0,0.307248,0.001637,0.090909,0.696,n
0.352941,0.555556,0.019231,0.045455,0,0.092199,0.065574,0.015601,0.082996,0,0.195801,0.000101,0.090909,0.808,n
0.411765,0.518519,0.057692,0,0,0.049645,0.016393,0.030025,0.052632,0,0.204491,0.000219,0,0.8,n
0.441176,0.407407,0.019231,0.022727,0,0.120567,0.016393,0.000737,0.046559,0,0.226859,0.000219,0.181818,0.776,y
0.794118,0.407407,0,0.045455,0,0.014184,0.02459,0.020205,0.095142,0,0.448665,0.000048,0.272727,0.552,n
0.470588,0.481481,0,0.068182,0,0.092199,0.155738,0.002097,0.080972,0,0.215163,0.000048,0.727273,0.784,n
0.617647,0.333333,0,0,0,0.007092,0.016393,0.002581,0.018219,0,0.356297,0.000048,1,0.64,y
0.617647,0.703704,0,0.068182,0,0.021277,0.139344,0.022029,0.040486,0,0.243477,0.097802,0.090909,0.76,n
0.382353,0.518519,0.038462,0.045455,0.0625,0.042553,0.02459,0.002275,0.265182,0,0.392212,0.001159,0.363636,0.608,y
0.323529,0.37037,0,0,0,0.035461,0.057377,0.002048,0.159919,0,0.4929,0.01011,0.818182,0.504,y
0.294118,0.62963,0,0.045455,0,0.141844,0.02459,0.001937,0.058704,0,0.271159,0.006593,0.636364,0.728,y
0.411765,0.444444,0,0,0,0,0.065574,0.023169,0.103239,0,0.256436,0.000014,0.454545,0.744,n
0.617647,0.444444,0,0.022727,0,0.070922,0.163934,0.00755,0.139676,0,0.157338,0.000014,1,0.84,n
0.529412,0.296296,0,0.090909,0,0.099291,0.02459,0.010231,0.097166,0,0.266847,0.003137,0.181818,0.736,n
0.529412,0.555556,0,0.181818,0,0.014184,0.090164,0.00783,0.271255,0,0.304765,0.003137,0.363636,0.696,n
0.470588,0.444444,0.019231,0.545455,0,0.042553,0.032787,0.046664,0.139676,0,0.295008,0.003137,0.636364,0.704,y
0.411765,0.555556,0,0.181818,0,0,0.032787,0.034756,0.186235,0.433467,0.289411,0.003137,0.363636,0.712,y
0.588235,0.703704,0,0.227273,0,0.014184,0.614754,0.002111,0.165992,0,0.334952,0.000126,0.636364,0.664,n
0.588235,0.481481,0.019231,0.045455,0,0.255319,0.147541,0.017807,0.176113,0,0.287429,0.000126,0.636364,0.712,n
0.470588,0.666667,0.096154,0.090909,0.125,0.141844,0.016393,0.063251,0.101215,0,0.208716,0.000126,0.454545,0.792,n
0.529412,0.555556,0,0.136364,0,0,0.02459,0.000652,0.030364,0.011934,0.080302,0.000106,0.636364,0.92,n
0.558824,0.555556,0,0.068182,0,0,0.008197,0.000272,0.030364,0,0.08823,0.000106,0.636364,0.912,n
0.5,0.148148,0,0.045455,0,0,0,0.000119,0.016194,0,0.082742,0.000106,0.272727,0.92,n
0.294118,0.481481,0,0.068182,0,0.049645,0.040984,0.0627,0.060729,0,0.115107,0.000106,0.272727,0.888,n
0.382353,0.481481,0,0.136364,0,0.085106,0.172131,0.103427,0.228745,0,0.068911,0.000106,0,0.936,n
0.205882,0.259259,0,0,0,0.06383,0.032787,0.014704,0.176113,0.007874,0.042384,0.000106,0.363636,0.96,n
0.382353,0.666667,0,0.159091,0.1875,0.120567,0.016393,0.05299,0.157895,0,0.102147,0.000106,0.909091,0.896,n
0.441176,0.481481,0,0,0.125,0.06383,0.106557,0.020888,0.149798,0.007358,0.112515,0.000106,0.545455,0.888,n
0.470588,0.518519,0.076923,0.227273,0.0625,0.078014,0.040984,0.046696,0.058704,0.031222,0.227469,0.000106,0.090909,0.776,n
0.617647,0.555556,0,0.090909,0.0625,0.007092,0,0.020179,0.159919,0.000773,0.322908,0.000106,0.090909,0.68,n
0.588235,0.62963,0,0.363636,0,0.092199,0.04918,0.056501,0.384615,0.006625,0.284684,0.000106,1,0.712,n
0.323529,0.666667,0,0.022727,0,0.099291,0.04918,0.064728,0.07085,0.010259,0.266346,0.000106,0.181818,0.736,n
0.5,0.481481,0.019231,0.068182,0.0625,0.028369,0.065574,0.02375,0.17004,0.002782,0.301411,0.000106,0.818182,0.696,n
0.529412,0.62963,0.019231,0.090909,0.0625,0.092199,0,0.030597,0.04251,0,0.258309,0.000106,0.181818,0.744,n
0.264706,0.37037,0,0,0,0.092199,0,0.085044,0.109312,0,0.23422,0.000106,0.272727,0.768,n
0.264706,0.37037,0.057692,0.045455,0.0625,0.070922,0.040984,0.011519,0.038462,0,0.274579,0.000106,0.181818,0.728,n
0.470588,0.444444,0,0.227273,0,0.042553,0.131148,0.032235,0.066802,0,0.343947,0.000106,0.454545,0.656,n
